"","net_size","t","Method","Graph","MC_Rate","mc_se","Dist","dist_se","count"
"450",90,0.6,"Abar","Graph 2",0.0262222222222222,0.00323993475925765,4.57604357821607,0.0355093437761597,200
"451",90,0.6,"ASE","Graph 1",0.00677777777777777,0.00148568870309827,5.28449029891857,0.0355798359603356,200
"452",90,0.6,"ASE","Graph 2",0.413,0.00462376252092023,0.754017245543503,0.0290897360197254,200
"453",90,0.6,"Omni","Graph 1",0.006,0.00149826708842411,5.48346358831401,0.0382079318569492,200
"454",90,0.6,"Omni","Graph 2",0.100944444444444,0.00653070814633537,3.38133416386809,0.0262897837594655,200
"455",90,0.6,"Omnibar","Graph 1",0.0196666666666667,0.00264385130987802,4.79095553508435,0.0361350917417458,200
"456",90,0.6,"Omnibar","Graph 2",0.0196666666666667,0.00264385130987802,4.79095553508435,0.0361350917417458,200
"457",90,0.7,"Abar","Graph 1",0.0427222222222222,0.0036911080723022,4.11924588695044,0.0347909883889912,200
"458",90,0.7,"Abar","Graph 2",0.0427222222222222,0.0036911080723022,4.11924588695044,0.0347909883889912,200
"459",90,0.7,"ASE","Graph 1",0.00611111111111111,0.00142811714525004,5.30645668958485,0.0347836808727514,200
"460",90,0.7,"ASE","Graph 2",0.437911781127862,0.00353143608547252,0.510217150062952,0.0210114854545119,200
"461",90,0.7,"Omni","Graph 1",0.00577777777777777,0.000654078055632489,5.26147168944461,0.038182880357121,200
"462",90,0.7,"Omni","Graph 2",0.148222222222222,0.00710386635421057,3.00037513194535,0.0258151740291253,200
"463",90,0.7,"Omnibar","Graph 1",0.0286111111111111,0.00299350735687687,4.42840701873906,0.0354982426896157,200
"464",90,0.7,"Omnibar","Graph 2",0.0286111111111111,0.00299350735687687,4.42840701873906,0.0354982426896157,200
"465",90,0.8,"Abar","Graph 1",0.0736111111111111,0.00537878311269706,3.67956193439059,0.0324215505503893,200
"466",90,0.8,"Abar","Graph 2",0.0736111111111111,0.00537878311269706,3.67956193439059,0.0324215505503893,200
"467",90,0.8,"ASE","Graph 1",0.00466666666666666,0.000518651441312498,5.29463376620871,0.0375377265353368,200
"468",90,0.8,"ASE","Graph 2",0.451722222222222,0.00236896499783981,0.354362170362204,0.013156697738675,200
"469",90,0.8,"Omni","Graph 1",0.00777777777777777,0.000721889284596046,5.05931336138449,0.039951545959626,200
"470",90,0.8,"Omni","Graph 2",0.195,0.00785387911069601,2.61644474863666,0.0220953536472634,200
"471",90,0.8,"Omnibar","Graph 1",0.0495,0.00513228294077115,4.07977912954294,0.033532034155278,200
"472",90,0.8,"Omnibar","Graph 2",0.0495,0.00513228294077115,4.07977912954294,0.033532034155278,200
"473",90,0.9,"Abar","Graph 1",0.116555555555556,0.00639692040026744,3.21876158563433,0.0338960172642468,200
"474",90,0.9,"Abar","Graph 2",0.116555555555556,0.00639692040026744,3.21876158563433,0.0338960172642468,200
"475",90,0.9,"ASE","Graph 1",0.00777777777777777,0.000935277547482293,5.31264305965846,0.0378892047132822,200
"476",90,0.9,"ASE","Graph 2",0.455333333333333,0.00247446165486949,0.307730583776575,0.0109929244524323,200
"477",90,0.9,"Omni","Graph 1",0.0153888888888889,0.00214216123755087,4.84768956361817,0.040113211370077,200
"478",90,0.9,"Omni","Graph 2",0.253611111111111,0.0074040536563804,2.25054168826138,0.0223877649214086,200
"479",90,0.9,"Omnibar","Graph 1",0.0739444444444444,0.00509820275386932,3.73432221945126,0.0343562553258569,200
"480",90,0.9,"Omnibar","Graph 2",0.0739444444444444,0.00509820275386932,3.73432221945126,0.0343562553258569,200
"481",116,0,"Abar","Graph 1",4.31034482758621e-05,4.31034482758621e-05,8.88134154821302,0.0439669289243087,200
"482",116,0,"Abar","Graph 2",4.31034482758621e-05,4.31034482758621e-05,8.88134154821302,0.0439669289243087,200
"483",116,0,"ASE","Graph 1",0.00176724137931034,0.000294964759782724,6.09428250005227,0.0389317803436559,200
"484",116,0,"ASE","Graph 2",0.00150862068965517,0.000269423625394044,6.06645341404668,0.0341409743604899,200
"485",116,0,"Omni","Graph 1",0,0,7.96721767106328,0.04407493782786,200
"486",116,0,"Omni","Graph 2",0.000129310344827586,7.42812523837008e-05,7.97063071356212,0.0421944783332664,200
"487",116,0,"Omnibar","Graph 1",4.31034482758621e-05,4.31034482758621e-05,8.85289994905485,0.0437674602255152,200
"488",116,0,"Omnibar","Graph 2",4.31034482758621e-05,4.31034482758621e-05,8.85289994905485,0.0437674602255152,200
"489",116,0.1,"Abar","Graph 1",0,0,8.11358431689356,0.0441721792440408,200
"490",116,0.1,"Abar","Graph 2",0,0,8.11358431689356,0.0441721792440408,200
"491",116,0.1,"ASE","Graph 1",0.00318965517241379,0.00151340615365989,6.04008904246201,0.032549705097089,200
"492",116,0.1,"ASE","Graph 2",0.01,0.00145827509195733,5.07335533958974,0.0329158718255838,200
"493",116,0.1,"Omni","Graph 1",0.000129310344827586,9.61883121638856e-05,7.590099423081,0.0400659355007035,200
"494",116,0.1,"Omni","Graph 2",0.000474137931034482,0.000163948070313799,7.02014708009983,0.0379450412673759,200
"495",116,0.1,"Omnibar","Graph 1",0,0,8.09481379567531,0.0440055046166549,200
"496",116,0.1,"Omnibar","Graph 2",0,0,8.09481379567531,0.0440055046166549,200
"497",116,0.2,"Abar","Graph 1",0.000129310344827586,7.42812523837008e-05,7.53376334785201,0.0390770487027016,200
"498",116,0.2,"Abar","Graph 2",0.000129310344827586,7.42812523837008e-05,7.53376334785201,0.0390770487027016,200
"499",116,0.2,"ASE","Graph 1",0.00155172413793103,0.000304082055809369,6.05799555188835,0.0327454095617537,200
"500",116,0.2,"ASE","Graph 2",0.0282327586206896,0.00233177605721914,4.19925324897066,0.0319341890253822,200
"501",116,0.2,"Omni","Graph 1",0.000129310344827586,7.42812523837008e-05,7.3275922813874,0.0356636835024109,200
"502",116,0.2,"Omni","Graph 2",0.0015948275862069,0.000252538513377919,6.28489708243486,0.0344687638505984,200
"503",116,0.2,"Omnibar","Graph 1",0.000129310344827586,7.42812523837008e-05,7.53940560075719,0.0385793794598371,200
"504",116,0.2,"Omnibar","Graph 2",0.000129310344827586,7.42812523837008e-05,7.53940560075719,0.0385793794598371,200
"505",116,0.3,"Abar","Graph 1",0.000560344827586207,0.000162575617257536,6.88129424122839,0.0390694465292697,200
"506",116,0.3,"Abar","Graph 2",0.000560344827586207,0.000162575617257536,6.88129424122839,0.0390694465292697,200
"507",116,0.3,"ASE","Graph 1",0.00176724137931034,0.000319283819318587,5.9951735999243,0.0338631539556634,200
"508",116,0.3,"ASE","Graph 2",0.0834913793103448,0.00606121313824601,3.42917588093055,0.0306640342060459,200
"509",116,0.3,"Omni","Graph 1",0.000301724137931034,0.000112308635661104,7.01300813766757,0.0385003158173217,200
"510",116,0.3,"Omni","Graph 2",0.00633620689655172,0.00171705952551378,5.58014467657609,0.032053368293641,200
"511",116,0.3,"Omnibar","Graph 1",0.000431034482758621,0.00013318713515546,6.93035913388891,0.0387391569719958,200
"512",116,0.3,"Omnibar","Graph 2",0.000431034482758621,0.00013318713515546,6.93035913388891,0.0387391569719958,200
"513",116,0.4,"Abar","Graph 1",0.0025,0.00118275164904614,6.31754209590317,0.0354576217934988,200
"514",116,0.4,"Abar","Graph 2",0.0025,0.00118275164904614,6.31754209590317,0.0354576217934988,200
"515",116,0.4,"ASE","Graph 1",0.00193965517241379,0.0003142140966112,6.01036266914356,0.0373941707617186,200
"516",116,0.4,"ASE","Graph 2",0.189051724137931,0.0075854561426534,2.52506506075744,0.0299387403090085,200
"517",116,0.4,"Omni","Graph 1",0.000646551724137931,0.000172169945391583,6.7689071405842,0.0388790670933079,200
"518",116,0.4,"Omni","Graph 2",0.0106465517241379,0.00183329054466696,4.94124193494438,0.0286491366252018,200
"519",116,0.4,"Omnibar","Graph 1",0.00219827586206896,0.00117865168982451,6.42644151018176,0.0358466401722986,200
"520",116,0.4,"Omnibar","Graph 2",0.00219827586206896,0.00117865168982451,6.42644151018176,0.0358466401722986,200
"521",116,0.5,"Abar","Graph 1",0.00370689655172414,0.000771808274118749,5.81199896086362,0.0305813088993254,200
"522",116,0.5,"Abar","Graph 2",0.00370689655172414,0.000771808274118749,5.81199896086362,0.0305813088993254,200
"523",116,0.5,"ASE","Graph 1",0.00155172413793103,0.000264686559949265,6.06062918366862,0.036356006675202,200
"524",116,0.5,"ASE","Graph 2",0.305431034482759,0.00767356241852288,1.73604463391354,0.0359787411643005,200
"525",116,0.5,"Omni","Graph 1",0.00181034482758621,0.00104709503918242,6.56027788579829,0.0365763258765455,200
"526",116,0.5,"Omni","Graph 2",0.0256465517241379,0.00282330107687011,4.41547596135219,0.02322493874768,200
"527",116,0.5,"Omnibar","Graph 1",0.00245689655172414,0.000336815048739961,5.98722961850746,0.0317104173092754,200
"528",116,0.5,"Omnibar","Graph 2",0.00245689655172414,0.000336815048739961,5.98722961850746,0.0317104173092754,200
"529",116,0.6,"Abar","Graph 1",0.0071551724137931,0.0010515792543467,5.2417997131967,0.0326341071913902,200
"530",116,0.6,"Abar","Graph 2",0.0071551724137931,0.0010515792543467,5.2417997131967,0.0326341071913902,200
"531",116,0.6,"ASE","Graph 1",0.00168103448275862,0.000385032200406817,5.99094359445526,0.0347776762181729,200
"532",116,0.6,"ASE","Graph 2",0.399827586206897,0.00546470940626221,0.926805600796541,0.0326980910352531,200
"533",116,0.6,"Omni","Graph 1",0.00168103448275862,0.00112797622522161,6.25305096733282,0.0363074288194559,200
"534",116,0.6,"Omni","Graph 2",0.0543103448275862,0.00474934744203098,3.88011160884857,0.0240551454995091,200
"535",116,0.6,"Omnibar","Graph 1",0.00426724137931034,0.000444880289143819,5.50451366686741,0.0332576815564669,200
"536",116,0.6,"Omnibar","Graph 2",0.00426724137931034,0.000444880289143819,5.50451366686741,0.0332576815564669,200
"537",116,0.7,"Abar","Graph 1",0.0169827586206896,0.00250023899574045,4.76068418187156,0.0325910413278159,200
"538",116,0.7,"Abar","Graph 2",0.0169827586206896,0.00250023899574045,4.76068418187156,0.0325910413278159,200
"539",116,0.7,"ASE","Graph 1",0.00163793103448276,0.000254838631114415,6.00600509369033,0.0346175743385911,200
"540",116,0.7,"ASE","Graph 2",0.435560344827586,0.00339695911706581,0.525377399068115,0.019758589725212,200
"541",116,0.7,"Omni","Graph 1",0.00193965517241379,0.000325882605230296,6.05542663646542,0.0366679088082351,200
"542",116,0.7,"Omni","Graph 2",0.0928879310344827,0.0062510455688864,3.42517795883073,0.0231493744332941,200
"543",116,0.7,"Omnibar","Graph 1",0.0124568965517241,0.00256204964050482,5.1185288635489,0.0332331939582653,200
"544",116,0.7,"Omnibar","Graph 2",0.0124568965517241,0.00256204964050482,5.1185288635489,0.0332331939582653,200
"545",116,0.8,"Abar","Graph 1",0.0325,0.00323060489685288,4.24360955433074,0.0292035678702338,200
"546",116,0.8,"Abar","Graph 2",0.0325,0.00323060489685288,4.24360955433074,0.0292035678702338,200
"547",116,0.8,"ASE","Graph 1",0.00120689655172414,0.000236995113022064,6.0129132697474,0.0337503674762707,200
"548",116,0.8,"ASE","Graph 2",0.455215517241379,0.00258454395505077,0.386991781335438,0.0138202427336883,200
"549",116,0.8,"Omni","Graph 1",0.00228448275862069,0.000337368975680673,5.82457867208084,0.035382214992344,200
"550",116,0.8,"Omni","Graph 2",0.14198275862069,0.00702555177894409,2.99749007478851,0.0215260579899716,200
"551",116,0.8,"Omnibar","Graph 1",0.0146551724137931,0.00168248063925399,4.72525344769519,0.0310823829677288,200
"552",116,0.8,"Omnibar","Graph 2",0.0146551724137931,0.00168248063925399,4.72525344769519,0.0310823829677288,200
"553",116,0.9,"Abar","Graph 1",0.0548275862068966,0.00398814860082277,3.75084303255071,0.0287710965702943,200
"554",116,0.9,"Abar","Graph 2",0.0548275862068966,0.00398814860082277,3.75084303255071,0.0287710965702943,200
"555",116,0.9,"ASE","Graph 1",0.00288793103448276,0.00106247417680737,6.05909264704974,0.0370300189129571,200
"556",116,0.9,"ASE","Graph 2",0.459439655172414,0.00231639838995044,0.287837727140256,0.0118963510536237,200
"557",116,0.9,"Omni","Graph 1",0.00387931034482758,0.000542301435202902,5.64402876747019,0.0372137822152034,200
"558",116,0.9,"Omni","Graph 2",0.205646551724138,0.0081525547254781,2.60577642373465,0.0186391809398583,200
"559",116,0.9,"Omnibar","Graph 1",0.0199568965517241,0.00124428061942813,4.38749394099084,0.0296872683707866,200
"560",116,0.9,"Omnibar","Graph 2",0.0199568965517241,0.00124428061942813,4.38749394099084,0.0296872683707866,200
"561",150,0,"Abar","Graph 1",0,0,10.0658831742242,0.0459260233001514,200
"562",150,0,"Abar","Graph 2",0,0,10.0658831742242,0.0459260233001514,200
"563",150,0,"ASE","Graph 1",0.000133333333333333,6.6162245800778e-05,6.98526327552796,0.0347182536789092,200
"564",150,0,"ASE","Graph 2",3e-04,9.79693316796065e-05,6.87846818759846,0.0340428259113986,200
"565",150,0,"Omni","Graph 1",0,0,9.06141569867912,0.0412014088113987,200
"566",150,0,"Omni","Graph 2",0,0,8.97980969353116,0.0405074538855733,200
"567",150,0,"Omnibar","Graph 1",0,0,10.0414971326673,0.0455659393435879,200
"568",150,0,"Omnibar","Graph 2",0,0,10.0414971326673,0.0455659393435879,200
"569",150,0.1,"Abar","Graph 1",0,0,9.24142535494535,0.0419675445624123,200
"570",150,0.1,"Abar","Graph 2",0,0,9.24142535494535,0.0419675445624123,200
"571",150,0.1,"ASE","Graph 1",0.000433333333333334,0.000116505032805025,6.87536400829386,0.0321048776654717,200
"572",150,0.1,"ASE","Graph 2",0.00206666666666667,0.000251805318612009,5.83584537103601,0.0298016644478789,200
"573",150,0.1,"Omni","Graph 1",0,0,8.61984393437666,0.0378080184726375,200
"574",150,0.1,"Omni","Graph 2",0,0,7.97166777950601,0.0355596742470912,200
"575",150,0.1,"Omnibar","Graph 1",0,0,9.22279665408737,0.0416282267234832,200
"576",150,0.1,"Omnibar","Graph 2",0,0,9.22279665408737,0.0416282267234832,200
"577",150,0.2,"Abar","Graph 1",3.33333333333333e-05,3.33333333333333e-05,8.62112005961512,0.041346923769933,200
"578",150,0.2,"Abar","Graph 2",3.33333333333333e-05,3.33333333333333e-05,8.62112005961512,0.041346923769933,200
"579",150,0.2,"ASE","Graph 1",0.000233333333333333,8.68520115779204e-05,6.96564338936754,0.0351328327764574,200
"580",150,0.2,"ASE","Graph 2",0.0097,0.000682880717855276,4.90087232722176,0.0260146642383426,200
"581",150,0.2,"Omni","Graph 1",3.33333333333333e-05,3.33333333333333e-05,8.42514809667867,0.0396440157996641,200
"582",150,0.2,"Omni","Graph 2",0.000233333333333333,8.68520115779204e-05,7.16379739313116,0.0343684938573507,200
"583",150,0.2,"Omnibar","Graph 1",3.33333333333333e-05,3.33333333333333e-05,8.64019092403725,0.0418625470236276,200
"584",150,0.2,"Omnibar","Graph 2",3.33333333333333e-05,3.33333333333333e-05,8.64019092403725,0.0418625470236276,200
"585",150,0.3,"Abar","Graph 1",0,0,7.89575325805374,0.0369935789189657,200
"586",150,0.3,"Abar","Graph 2",0,0,7.89575325805374,0.0369935789189657,200
"587",150,0.3,"ASE","Graph 1",5e-04,0.000124475448797881,6.88972730309416,0.0343548582173387,200
"588",150,0.3,"ASE","Graph 2",0.0407,0.00366655931013842,3.97949347926943,0.028371371239942,200
"589",150,0.3,"Omni","Graph 1",0.000133333333333333,6.6162245800778e-05,8.03553311381897,0.0381579428023964,200
"590",150,0.3,"Omni","Graph 2",0.00106666666666667,0.000213659716828414,6.37003132846529,0.0311741196433686,200
"591",150,0.3,"Omnibar","Graph 1",0,0,7.96175761792975,0.0371136571654579,200
"592",150,0.3,"Omnibar","Graph 2",0,0,7.96175761792975,0.0371136571654579,200
"593",150,0.4,"Abar","Graph 1",0.000233333333333333,8.68520115779204e-05,7.26442144382594,0.0347962059088646,200
"594",150,0.4,"Abar","Graph 2",0.000233333333333333,8.68520115779204e-05,7.26442144382594,0.0347962059088646,200
"595",150,0.4,"ASE","Graph 1",0.000366666666666667,0.000107740615373243,6.97769191042782,0.0337318489149361,200
"596",150,0.4,"ASE","Graph 2",0.1016,0.00498377938430502,3.10887886291313,0.0242910094318585,200
"597",150,0.4,"Omni","Graph 1",0,0,7.80696974955758,0.0357746738293184,200
"598",150,0.4,"Omni","Graph 2",0.0038,0.000396832798846175,5.65832683048401,0.0284716596752999,200
"599",150,0.4,"Omnibar","Graph 1",2e-04,9.34481227586969e-05,7.39614615188557,0.0350860410273585,200
"600",150,0.4,"Omnibar","Graph 2",2e-04,9.34481227586969e-05,7.39614615188557,0.0350860410273585,200
"601",150,0.5,"Abar","Graph 1",0.00193333333333334,0.00123831444669763,6.61247866574016,0.0349640170079475,200
"602",150,0.5,"Abar","Graph 2",0.00193333333333334,0.00123831444669763,6.61247866574016,0.0349640170079475,200
"603",150,0.5,"ASE","Graph 1",0.000133333333333333,6.6162245800778e-05,6.92845745651695,0.0332114641503267,200
"604",150,0.5,"ASE","Graph 2",0.223833333333333,0.00808296421129615,2.24754650806712,0.02982996238048,200
"605",150,0.5,"Omni","Graph 1",0.000133333333333333,6.6162245800778e-05,7.47190052160713,0.0359905140469685,200
"606",150,0.5,"Omni","Graph 2",0.0093,0.00101237182188709,5.0218831160745,0.0278149165357855,200
"607",150,0.5,"Omnibar","Graph 1",0.00163333333333333,0.00113862936401069,6.82853613518501,0.0356110601245773,200
"608",150,0.5,"Omnibar","Graph 2",0.00163333333333333,0.00113862936401069,6.82853613518501,0.0356110601245773,200
"609",150,0.6,"Abar","Graph 1",0.00156666666666667,0.00024996928901261,6.12346413620256,0.0327406342946257,200
"610",150,0.6,"Abar","Graph 2",0.00156666666666667,0.00024996928901261,6.12346413620256,0.0327406342946257,200
"611",150,0.6,"ASE","Graph 1",0.000333333333333333,0.000102998051186889,6.90666856969833,0.0342634871555197,200
"612",150,0.6,"ASE","Graph 2",0.3639,0.00666453525392084,1.26303265335867,0.0348038361685939,200
"613",150,0.6,"Omni","Graph 1",0.000166666666666667,7.37826951063217e-05,7.28532625327356,0.0353629667271491,200
"614",150,0.6,"Omni","Graph 2",0.0167666666666667,0.000864948044708275,4.48700251361504,0.0241600494002538,200
"615",150,0.6,"Omnibar","Graph 1",0.000566666666666667,0.000131795994835224,6.43184255484408,0.0335604234514891,200
"616",150,0.6,"Omnibar","Graph 2",0.000566666666666667,0.000131795994835224,6.43184255484408,0.0335604234514891,200
"617",150,0.7,"Abar","Graph 1",0.00456666666666666,0.000405372904266085,5.46307944512159,0.0265732123622811,200
"618",150,0.7,"Abar","Graph 2",0.00456666666666666,0.000405372904266085,5.46307944512159,0.0265732123622811,200
"619",150,0.7,"ASE","Graph 1",0.000466666666666667,0.000129509662389142,6.93550119600798,0.0340544412723658,200
"620",150,0.7,"ASE","Graph 2",0.4452,0.00357644755417454,0.540707739477311,0.0224399168806829,200
"621",150,0.7,"Omni","Graph 1",0.000366666666666667,0.000117649604202766,6.99339592081864,0.0330830112127348,200
"622",150,0.7,"Omni","Graph 2",0.0403333333333333,0.00320062459007782,3.90646303448566,0.0189045374955579,200
"623",150,0.7,"Omnibar","Graph 1",0.00216666666666666,0.000287220842550309,5.90035644397272,0.0280299009819994,200
"624",150,0.7,"Omnibar","Graph 2",0.00216666666666666,0.000287220842550309,5.90035644397272,0.0280299009819994,200
"625",150,0.8,"Abar","Graph 1",0.00903333333333333,0.000578601290025915,4.92547677914865,0.0277403880732428,200
"626",150,0.8,"Abar","Graph 2",0.00903333333333333,0.000578601290025915,4.92547677914865,0.0277403880732428,200
"627",150,0.8,"ASE","Graph 1",0.000333333333333333,0.000102998051186889,6.93496024190596,0.0331394763919643,200
"628",150,0.8,"ASE","Graph 2",0.451166666666667,0.00272545643629704,0.346501124977977,0.0127967669148236,200
"629",150,0.8,"Omni","Graph 1",0.000566666666666666,0.000147773348715969,6.76512432195402,0.0330602848915867,200
"630",150,0.8,"Omni","Graph 2",0.0739,0.0045701376971193,3.44586655254701,0.0200089292207492,200
"631",150,0.8,"Omnibar","Graph 1",0.0042,0.000390592900691182,5.49711070061028,0.0292311674180264,200
"632",150,0.8,"Omnibar","Graph 2",0.0042,0.000390592900691182,5.49711070061028,0.0292311674180264,200
"633",150,0.9,"Abar","Graph 1",0.0235,0.00289628557439005,4.40707394234416,0.0279770643480581,200
"634",150,0.9,"Abar","Graph 2",0.0235,0.00289628557439005,4.40707394234416,0.0279770643480581,200
"635",150,0.9,"ASE","Graph 1",0.000466666666666667,0.000120579282980482,6.91131871877649,0.0359062729476045,200
"636",150,0.9,"ASE","Graph 2",0.4657,0.00184877613553669,0.231181021882489,0.00928243155349177,200
"637",150,0.9,"Omni","Graph 1",0.000733333333333333,0.000169011974308094,6.57888372145323,0.0367223128412786,200
"638",150,0.9,"Omni","Graph 2",0.122833333333333,0.00631562144687202,3.02341424128964,0.0190394902626747,200
"639",150,0.9,"Omnibar","Graph 1",0.00663333333333333,0.000533621153492862,5.15692155893623,0.0303240139864195,200
"640",150,0.9,"Omnibar","Graph 2",0.00663333333333333,0.000533621153492862,5.15692155893623,0.0303240139864195,200
"641",194,0,"Abar","Graph 1",0,0,11.3648243094946,0.0431882841592583,200
"642",194,0,"Abar","Graph 2",0,0,11.3648243094946,0.0431882841592583,200
"643",194,0,"ASE","Graph 1",7.73195876288659e-05,4.44155942088108e-05,7.89418134026002,0.0322850010816391,200
"644",194,0,"ASE","Graph 2",2.57731958762887e-05,2.57731958762886e-05,7.93086717144219,0.0355282513299657,200
"645",194,0,"Omni","Graph 1",0,0,10.1880054153559,0.0395235354336257,200
"646",194,0,"Omni","Graph 2",0,0,10.2080223071987,0.0397652079956927,200
"647",194,0,"Omnibar","Graph 1",0,0,11.3425477438279,0.0430749068220983,200
"648",194,0,"Omnibar","Graph 2",0,0,11.3425477438279,0.0430749068220983,200
"649",194,0.1,"Abar","Graph 1",0,0,10.5699605486124,0.0398667833471311,200
"650",194,0.1,"Abar","Graph 2",0,0,10.5699605486124,0.0398667833471311,200
"651",194,0.1,"ASE","Graph 1",5.15463917525773e-05,3.6357107906407e-05,7.92386753903798,0.032289252668336,200
"652",194,0.1,"ASE","Graph 2",0.000128865979381443,6.77474706200178e-05,6.75482367498085,0.0277813243811487,200
"653",194,0.1,"Omni","Graph 1",0,0,9.85039570929861,0.0368081007215397,200
"654",194,0.1,"Omni","Graph 2",0,0,9.14699686601245,0.0351834033626189,200
"655",194,0.1,"Omnibar","Graph 1",0,0,10.5593712218139,0.0397252329199406,200
"656",194,0.1,"Omnibar","Graph 2",0,0,10.5593712218139,0.0397252329199406,200
"657",194,0.2,"Abar","Graph 1",0,0,9.80093167848774,0.0393457092721914,200
"658",194,0.2,"Abar","Graph 2",0,0,9.80093167848774,0.0393457092721914,200
"659",194,0.2,"ASE","Graph 1",0,0,7.91702009397322,0.0316980343677744,200
"660",194,0.2,"ASE","Graph 2",0.00298969072164949,0.000310828627650171,5.68623727300242,0.0245465215705665,200
"661",194,0.2,"Omni","Graph 1",0,0,9.52021579259953,0.039153311311848,200
"662",194,0.2,"Omni","Graph 2",5.15463917525773e-05,3.6357107906407e-05,8.17902325405666,0.0316650269100813,200
"663",194,0.2,"Omnibar","Graph 1",0,0,9.83022099098581,0.0396553069475305,200
"664",194,0.2,"Omnibar","Graph 2",0,0,9.83022099098581,0.0396553069475305,200
"665",194,0.3,"Abar","Graph 1",0,0,9.00823664315939,0.0371048174280249,200
"666",194,0.3,"Abar","Graph 2",0,0,9.00823664315939,0.0371048174280249,200
"667",194,0.3,"ASE","Graph 1",5.15463917525773e-05,3.6357107906407e-05,7.93861276296774,0.0350425753721073,200
"668",194,0.3,"ASE","Graph 2",0.0148711340206186,0.00182890430885719,4.63566401505476,0.0231299515375286,200
"669",194,0.3,"Omni","Graph 1",0,0,9.20371604664629,0.038404237942849,200
"670",194,0.3,"Omni","Graph 2",0.000154639175257732,6.23330282716222e-05,7.22585915099288,0.0302943727458622,200
"671",194,0.3,"Omnibar","Graph 1",0,0,9.09120496471094,0.037154853905099,200
"672",194,0.3,"Omnibar","Graph 2",0,0,9.09120496471094,0.037154853905099,200
"673",194,0.4,"Abar","Graph 1",5.15463917525773e-05,3.6357107906407e-05,8.25842622323744,0.0361782204836681,200
"674",194,0.4,"Abar","Graph 2",5.15463917525773e-05,3.6357107906407e-05,8.25842622323744,0.0361782204836681,200
"675",194,0.4,"ASE","Graph 1",0.000103092783505155,5.11563756191582e-05,7.93447117991087,0.0334578152394752,200
"676",194,0.4,"ASE","Graph 2",0.0468814432989691,0.00287151588579835,3.67188948255887,0.0225712479575688,200
"677",194,0.4,"Omni","Graph 1",0,0,8.86769732261038,0.0378008054242465,200
"678",194,0.4,"Omni","Graph 2",0.00100515463917526,0.000166238142479387,6.42324325152097,0.0276764499036787,200
"679",194,0.4,"Omnibar","Graph 1",0,0,8.4228607508311,0.0369762063774491,200
"680",194,0.4,"Omnibar","Graph 2",0,0,8.4228607508311,0.0369762063774491,200
"681",194,0.5,"Abar","Graph 1",7.73195876288659e-05,4.44155942088108e-05,7.61666048066429,0.0326970646723685,200
"682",194,0.5,"Abar","Graph 2",7.73195876288659e-05,4.44155942088108e-05,7.61666048066429,0.0326970646723685,200
"683",194,0.5,"ASE","Graph 1",2.57731958762887e-05,2.57731958762886e-05,7.9953097462272,0.0326064786049142,200
"684",194,0.5,"ASE","Graph 2",0.150850515463918,0.00721774153683941,2.73313888910477,0.0212170183730752,200
"685",194,0.5,"Omni","Graph 1",0,0,8.64203665559868,0.0354375637985664,200
"686",194,0.5,"Omni","Graph 2",0.00298969072164949,0.000337597277037279,5.7263964112306,0.0252607930076287,200
"687",194,0.5,"Omnibar","Graph 1",2.57731958762887e-05,2.57731958762886e-05,7.87959169869004,0.0338380482896775,200
"688",194,0.5,"Omnibar","Graph 2",2.57731958762887e-05,2.57731958762886e-05,7.87959169869004,0.0338380482896775,200
"689",194,0.6,"Abar","Graph 1",0.000541237113402062,0.000123360616836375,6.91055134429174,0.0323841501791612,200
"690",194,0.6,"Abar","Graph 2",0.000541237113402062,0.000123360616836375,6.91055134429174,0.0323841501791612,200
"691",194,0.6,"ASE","Graph 1",5.15463917525773e-05,3.6357107906407e-05,7.90170639297967,0.0342594726575773,200
"692",194,0.6,"ASE","Graph 2",0.29930412371134,0.00717363527039274,1.71602708651063,0.0306906914453755,200
"693",194,0.6,"Omni","Graph 1",5.15463917525773e-05,3.6357107906407e-05,8.2820034403746,0.036019774253377,200
"694",194,0.6,"Omni","Graph 2",0.00708762886597939,0.000446685164354771,5.04681863355832,0.0240476878335801,200
"695",194,0.6,"Omnibar","Graph 1",0.00038659793814433,0.000102946977656823,7.28989559469995,0.033966084374471,200
"696",194,0.6,"Omnibar","Graph 2",0.00038659793814433,0.000102946977656823,7.28989559469995,0.033966084374471,200
"697",194,0.7,"Abar","Graph 1",0.00131443298969072,0.000200130952737809,6.30282965663875,0.0277484145513077,200
"698",194,0.7,"Abar","Graph 2",0.00131443298969072,0.000200130952737809,6.30282965663875,0.0277484145513077,200
"699",194,0.7,"ASE","Graph 1",2.57731958762887e-05,2.57731958762886e-05,7.94214548174967,0.0352255063867042,200
"700",194,0.7,"ASE","Graph 2",0.430051546391753,0.00399385466823984,0.678364477317939,0.026496571730868,200
"701",194,0.7,"Omni","Graph 1",5.15463917525773e-05,3.6357107906407e-05,8.05834802192814,0.0356863654300156,200
"702",194,0.7,"Omni","Graph 2",0.0169329896907217,0.00129724514105653,4.48390555243609,0.019150498812242,200
"703",194,0.7,"Omnibar","Graph 1",0.000541237113402062,0.000123360616836375,6.83127963860064,0.0301230238133168,200
"704",194,0.7,"Omnibar","Graph 2",0.000541237113402062,0.000123360616836375,6.83127963860064,0.0301230238133168,200
