"","net_size","t","Method","Graph","MC_Rate","mc_se","Dist","dist_se","count"
"255",54,0.1,"Omnibar","Graph 1",0.00518518518518518,0.000732788131070133,5.44398998710692,0.0469150962095101,200
"256",54,0.1,"Omnibar","Graph 2",0.00518518518518518,0.000732788131070133,5.44398998710692,0.0469150962095101,200
"257",54,0.2,"Abar","Graph 1",0.0124074074074074,0.00157041593295539,4.96132690998617,0.0452176480346602,200
"258",54,0.2,"Abar","Graph 2",0.0124074074074074,0.00157041593295539,4.96132690998617,0.0452176480346602,200
"259",54,0.2,"ASE","Graph 1",0.0412962962962963,0.00335638882343209,3.91185961614005,0.0431866619628929,200
"260",54,0.2,"ASE","Graph 2",0.151203703703704,0.00683102995168358,2.52888956184909,0.048550940916662,200
"261",54,0.2,"Omni","Graph 1",0.0135185185185185,0.00152363036762293,4.83090021149511,0.0421726988612804,200
"262",54,0.2,"Omni","Graph 2",0.0287037037037037,0.00242324672366962,4.21054014792347,0.0420494007273766,200
"263",54,0.2,"Omnibar","Graph 1",0.0125,0.001580411149784,4.95062666624258,0.0461546103868874,200
"264",54,0.2,"Omnibar","Graph 2",0.0125,0.001580411149784,4.95062666624258,0.0461546103868874,200
"265",54,0.3,"Abar","Graph 1",0.0186111111111111,0.00149961852906337,4.56678241865854,0.0462743498672709,200
"266",54,0.3,"Abar","Graph 2",0.0186111111111111,0.00149961852906337,4.56678241865854,0.0462743498672709,200
"267",54,0.3,"ASE","Graph 1",0.0371296296296296,0.00271740173400348,3.96152993254759,0.0433464657621994,200
"268",54,0.3,"ASE","Graph 2",0.218333333333333,0.00736961090410391,1.92711167950412,0.0481340083475943,200
"269",54,0.3,"Omni","Graph 1",0.0143518518518518,0.00142260097068461,4.70455822712124,0.0433854412766368,200
"270",54,0.3,"Omni","Graph 2",0.047962962962963,0.00263266340151411,3.70722918028973,0.0398655928104408,200
"271",54,0.3,"Omnibar","Graph 1",0.0194444444444444,0.00173535485110423,4.57153236023904,0.0457703543678494,200
"272",54,0.3,"Omnibar","Graph 2",0.0194444444444444,0.00173535485110423,4.57153236023904,0.0457703543678494,200
"273",54,0.4,"Abar","Graph 1",0.0289814814814815,0.00220281830295869,4.1625101594417,0.0402997859068355,200
"274",54,0.4,"Abar","Graph 2",0.0289814814814815,0.00220281830295869,4.1625101594417,0.0402997859068355,200
"275",54,0.4,"ASE","Graph 1",0.0418518518518518,0.00339094494607326,3.89331764507293,0.0415751198597148,200
"276",54,0.4,"ASE","Graph 2",0.296944444444444,0.0078637330920923,1.37528438198157,0.0438936941557816,200
"277",54,0.4,"Omni","Graph 1",0.0210185185185185,0.00175965103829662,4.43376901829352,0.0435549432462173,200
"278",54,0.4,"Omni","Graph 2",0.0669444444444445,0.00296074473778012,3.32000008825234,0.0346807535551371,200
"279",54,0.4,"Omnibar","Graph 1",0.0297222222222222,0.00217256978900857,4.20191731606597,0.0411893724254804,200
"280",54,0.4,"Omnibar","Graph 2",0.0297222222222222,0.00217256978900857,4.20191731606597,0.0411893724254804,200
"281",54,0.5,"Abar","Graph 1",0.0474074074074074,0.00308044585956123,3.71147026885042,0.0422906221945487,200
"282",54,0.5,"Abar","Graph 2",0.0474074074074074,0.00308044585956123,3.71147026885042,0.0422906221945487,200
"283",54,0.5,"ASE","Graph 1",0.0360185185185185,0.00307640832402568,3.98840640750647,0.0442680106568372,200
"284",54,0.5,"ASE","Graph 2",0.361851851851852,0.00635541160704777,0.899590413208619,0.0319159158264178,200
"285",54,0.5,"Omni","Graph 1",0.027962962962963,0.00275672898573684,4.21763022301881,0.0462097573650659,200
"286",54,0.5,"Omni","Graph 2",0.100092592592593,0.00369461358901584,2.86327359410745,0.0336855982631081,200
"287",54,0.5,"Omnibar","Graph 1",0.0448148148148148,0.00314335475499399,3.80786602843456,0.0426344791648008,200
"288",54,0.5,"Omnibar","Graph 2",0.0448148148148148,0.00314335475499399,3.80786602843456,0.0426344791648008,200
"289",54,0.6,"Abar","Graph 1",0.0735185185185185,0.00368950843791676,3.31320768113631,0.043126770064459,200
"290",54,0.6,"Abar","Graph 2",0.0735185185185185,0.00368950843791676,3.31320768113631,0.043126770064459,200
"291",54,0.6,"ASE","Graph 1",0.0388888888888889,0.00277234408682811,3.86838666481935,0.0425977453684936,200
"292",54,0.6,"ASE","Graph 2",0.388518518518518,0.00524269508510149,0.727917756337274,0.0268300169096385,200
"293",54,0.6,"Omni","Graph 1",0.0362037037037037,0.00276393192977264,3.97197821419016,0.0449117843500425,200
"294",54,0.6,"Omni","Graph 2",0.129722222222222,0.00418741859606772,2.49710051070074,0.0325529017612721,200
"295",54,0.6,"Omnibar","Graph 1",0.0648148148148148,0.00350529414066299,3.44050504876046,0.0409321801588702,200
"296",54,0.6,"Omnibar","Graph 2",0.0648148148148148,0.00350529414066299,3.44050504876046,0.0409321801588702,200
"297",54,0.7,"Abar","Graph 1",0.095925925925926,0.00466118041228322,2.94287223784001,0.0388125845380107,200
"298",54,0.7,"Abar","Graph 2",0.095925925925926,0.00466118041228322,2.94287223784001,0.0388125845380107,200
"299",54,0.7,"ASE","Graph 1",0.0373148148148148,0.00292796865793383,4.00189713511964,0.0450826176444156,200
"300",54,0.7,"ASE","Graph 2",0.415277777777778,0.00455965638972041,0.575333914754136,0.023167751797988,200
"301",54,0.7,"Omni","Graph 1",0.0457407407407407,0.00390727972637894,3.79988446164186,0.049612760069794,200
"302",54,0.7,"Omni","Graph 2",0.168796296296296,0.00453832826880137,2.15311186150935,0.0290862677330734,200
"303",54,0.7,"Omnibar","Graph 1",0.0844444444444445,0.00424290226175612,3.13992191709264,0.0416239699396732,200
"304",54,0.7,"Omnibar","Graph 2",0.0844444444444445,0.00424290226175612,3.13992191709264,0.0416239699396732,200
"305",54,0.8,"Abar","Graph 1",0.1325,0.00597420298063841,2.60075572348495,0.0481971882277304,200
"306",54,0.8,"Abar","Graph 2",0.1325,0.00597420298063841,2.60075572348495,0.0481971882277304,200
"307",54,0.8,"ASE","Graph 1",0.0319444444444444,0.00218853388600761,4.02431119680575,0.0467538282647736,200
"308",54,0.8,"ASE","Graph 2",0.429166666666666,0.0036555531418954,0.486761346796189,0.0178359517716751,200
"309",54,0.8,"Omni","Graph 1",0.060462962962963,0.00451415165045266,3.55910503687397,0.0568903454479821,200
"310",54,0.8,"Omni","Graph 2",0.200925925925926,0.00526203650035355,1.8992204990704,0.0339295642644143,200
"311",54,0.8,"Omnibar","Graph 1",0.111296296296296,0.00525095547963785,2.85111258104212,0.0493016032665385,200
"312",54,0.8,"Omnibar","Graph 2",0.111296296296296,0.00525095547963785,2.85111258104212,0.0493016032665385,200
"313",54,0.9,"Abar","Graph 1",0.171851851851852,0.00706099539062434,2.22969565258194,0.0467355125845844,200
"314",54,0.9,"Abar","Graph 2",0.171851851851852,0.00706099539062434,2.22969565258194,0.0467355125845844,200
"315",54,0.9,"ASE","Graph 1",0.0343518518518519,0.00198392557005933,3.90923229360345,0.0388751905847476,200
"316",54,0.9,"ASE","Graph 2",0.435833333333333,0.00338238996314913,0.398772284717901,0.0159661767102372,200
"317",54,0.9,"Omni","Graph 1",0.0759259259259259,0.00519985428681328,3.27908866348469,0.0544433825583292,200
"318",54,0.9,"Omni","Graph 2",0.237037037037037,0.00527879396997523,1.63165833097127,0.0311018935113266,200
"319",54,0.9,"Omnibar","Graph 1",0.136296296296296,0.00624628433505012,2.54471167929289,0.0462440322275486,200
"320",54,0.9,"Omnibar","Graph 2",0.136296296296296,0.00624628433505012,2.54471167929289,0.0462440322275486,200
"321",70,0,"Abar","Graph 1",5e-04,0.000186111453381258,6.82258680833045,0.044770443688127,200
"322",70,0,"Abar","Graph 2",5e-04,0.000186111453381258,6.82258680833045,0.044770443688127,200
"323",70,0,"ASE","Graph 1",0.0189285714285714,0.00258966473696936,4.55342875398733,0.0393290386363707,200
"324",70,0,"ASE","Graph 2",0.0139285714285714,0.00108805006234097,4.58533396877819,0.0398077744631639,200
"325",70,0,"Omni","Graph 1",0.002,0.000392734758722277,6.12235495356702,0.0433667629364426,200
"326",70,0,"Omni","Graph 2",0.00178571428571429,0.000349890470284309,6.12462758065948,0.0427009292366218,200
"327",70,0,"Omnibar","Graph 1",0.000571428571428572,0.000198445398916537,6.77959327539606,0.0444936734102662,200
"328",70,0,"Omnibar","Graph 2",0.000571428571428572,0.000198445398916537,6.77959327539606,0.0444936734102662,200
"329",70,0.1,"Abar","Graph 1",0.00135714285714286,0.000313728867785221,6.26306875416169,0.0463035292899922,200
"330",70,0.1,"Abar","Graph 2",0.00135714285714286,0.000313728867785221,6.26306875416169,0.0463035292899922,200
"331",70,0.1,"ASE","Graph 1",0.0157142857142857,0.00162976618937111,4.57401034118316,0.0424317846511226,200
"332",70,0.1,"ASE","Graph 2",0.0380714285714286,0.00221006707413072,3.75541797644116,0.0393274989739919,200
"333",70,0.1,"Omni","Graph 1",0.00157142857142857,0.000316859525623843,5.87573162758973,0.0464686236406485,200
"334",70,0.1,"Omni","Graph 2",0.0045,0.000604036434627499,5.41095759762785,0.0412317737643663,200
"335",70,0.1,"Omnibar","Graph 1",0.00121428571428572,0.000282419988932623,6.23070148064429,0.0462043806134141,200
"336",70,0.1,"Omnibar","Graph 2",0.00121428571428572,0.000282419988932623,6.23070148064429,0.0462043806134141,200
"337",70,0.2,"Abar","Graph 1",0.00285714285714286,0.000429646891814646,5.84183343965426,0.0463799772637717,200
"338",70,0.2,"Abar","Graph 2",0.00285714285714286,0.000429646891814646,5.84183343965426,0.0463799772637717,200
"339",70,0.2,"ASE","Graph 1",0.0141428571428572,0.00111850398937086,4.54506947131297,0.0407729808544155,200
"340",70,0.2,"ASE","Graph 2",0.085,0.00342933408603084,3.07116208991886,0.0386026408817509,200
"341",70,0.2,"Omni","Graph 1",0.00228571428571429,0.000434866427024306,5.69336243579517,0.043187407668902,200
"342",70,0.2,"Omni","Graph 2",0.0107142857142857,0.00089867094976481,4.87276592712693,0.0379534250795409,200
"343",70,0.2,"Omnibar","Graph 1",0.0025,0.000397890808743423,5.83034878351832,0.045323036979734,200
"344",70,0.2,"Omnibar","Graph 2",0.0025,0.000397890808743423,5.83034878351832,0.045323036979734,200
"345",70,0.3,"Abar","Graph 1",0.00792857142857144,0.000851485879058291,5.25938340061656,0.0426525629004464,200
"346",70,0.3,"Abar","Graph 2",0.00792857142857144,0.000851485879058291,5.25938340061656,0.0426525629004464,200
"347",70,0.3,"ASE","Graph 1",0.0124285714285714,0.00112908972441698,4.65423518861,0.0370835171977131,200
"348",70,0.3,"ASE","Graph 2",0.160928571428571,0.00568141794769764,2.30023020943051,0.0398501253401124,200
"349",70,0.3,"Omni","Graph 1",0.00535714285714286,0.000682625701556719,5.41754644844065,0.0412497482574904,200
"350",70,0.3,"Omni","Graph 2",0.0252142857142857,0.00146394643522699,4.26077973500092,0.0343390532354753,200
"351",70,0.3,"Omnibar","Graph 1",0.00742857142857143,0.000859055057750637,5.28732903282563,0.0426637498658327,200
"352",70,0.3,"Omnibar","Graph 2",0.00742857142857143,0.000859055057750637,5.28732903282563,0.0426637498658327,200
"353",70,0.4,"Abar","Graph 1",0.012,0.000994498248608558,4.822375510591,0.040643817779089,200
"354",70,0.4,"Abar","Graph 2",0.012,0.000994498248608558,4.822375510591,0.040643817779089,200
"355",70,0.4,"ASE","Graph 1",0.0140714285714286,0.00181290143956489,4.57346867554989,0.0420195759207611,200
"356",70,0.4,"ASE","Graph 2",0.248857142857143,0.00698633971923398,1.59212046383681,0.0407474839940119,200
"357",70,0.4,"Omni","Graph 1",0.00607142857142858,0.000690096519952521,5.16410548862079,0.0409055938401923,200
"358",70,0.4,"Omni","Graph 2",0.0361428571428572,0.00166681707180372,3.78582454606857,0.0326085273463992,200
"359",70,0.4,"Omnibar","Graph 1",0.0107857142857143,0.000947268823392769,4.86564865942308,0.03979497274657,200
"360",70,0.4,"Omnibar","Graph 2",0.0107857142857143,0.000947268823392769,4.86564865942308,0.03979497274657,200
"361",70,0.5,"Abar","Graph 1",0.0172142857142857,0.0011559617486545,4.41350578246724,0.0330595056991055,200
"362",70,0.5,"Abar","Graph 2",0.0172142857142857,0.0011559617486545,4.41350578246724,0.0330595056991055,200
"363",70,0.5,"ASE","Graph 1",0.0138571428571429,0.000996918645098553,4.60676166699182,0.03715210903222,200
"364",70,0.5,"ASE","Graph 2",0.323714285714286,0.007175403239546,1.07764366238896,0.0395173597831273,200
"365",70,0.5,"Omni","Graph 1",0.00721428571428572,0.000723185758479495,5.01139182197466,0.0359064707182465,200
"366",70,0.5,"Omni","Graph 2",0.0562142857142857,0.0021220030958401,3.38038209719717,0.0276173014602324,200
"367",70,0.5,"Omnibar","Graph 1",0.0152142857142857,0.00110507123880154,4.53794010936054,0.0336258873382493,200
"368",70,0.5,"Omnibar","Graph 2",0.0152142857142857,0.00110507123880154,4.53794010936054,0.0336258873382493,200
"369",70,0.6,"Abar","Graph 1",0.0381428571428571,0.00205580537999948,3.90318982746312,0.0406892698057841,200
"370",70,0.6,"Abar","Graph 2",0.0381428571428571,0.00205580537999948,3.90318982746312,0.0406892698057841,200
"371",70,0.6,"ASE","Graph 1",0.0140714285714286,0.00112530263480336,4.54371036534384,0.0375380127706942,200
"372",70,0.6,"ASE","Graph 2",0.378285714285714,0.00575181502345072,0.754501620634277,0.0300836871154209,200
"373",70,0.6,"Omni","Graph 1",0.0123571428571429,0.00112621360832675,4.67400931544511,0.0421604131552072,200
"374",70,0.6,"Omni","Graph 2",0.0895714285714286,0.0030778201913937,2.91857831941912,0.0316930166188315,200
"375",70,0.6,"Omnibar","Graph 1",0.0305,0.00187190417174109,4.06803271348972,0.0408544874917949,200
"376",70,0.6,"Omnibar","Graph 2",0.0305,0.00187190417174109,4.06803271348972,0.0408544874917949,200
"377",70,0.7,"Abar","Graph 1",0.0507142857142857,0.00258731235295879,3.57269358474004,0.0375988873604641,200
"378",70,0.7,"Abar","Graph 2",0.0507142857142857,0.00258731235295879,3.57269358474004,0.0375988873604641,200
"379",70,0.7,"ASE","Graph 1",0.0135,0.00111486492575868,4.60574531169879,0.0407026590216569,200
"380",70,0.7,"ASE","Graph 2",0.416857142857143,0.00452067119513889,0.546414269073536,0.0201589363640806,200
"381",70,0.7,"Omni","Graph 1",0.0165,0.00134766403032504,4.55860984391471,0.0455272920048387,200
"382",70,0.7,"Omni","Graph 2",0.118142857142857,0.00322109432831935,2.5946042144825,0.0279387811583117,200
"383",70,0.7,"Omnibar","Graph 1",0.0391428571428571,0.00221461568066907,3.80912815320282,0.0410356260802996,200
"384",70,0.7,"Omnibar","Graph 2",0.0391428571428571,0.00221461568066907,3.80912815320282,0.0410356260802996,200
"385",70,0.8,"Abar","Graph 1",0.0792857142857143,0.0031891616010752,3.10046202167642,0.0374696372723184,200
"386",70,0.8,"Abar","Graph 2",0.0792857142857143,0.0031891616010752,3.10046202167642,0.0374696372723184,200
"387",70,0.8,"ASE","Graph 1",0.0143571428571429,0.00124645945098814,4.52045239826284,0.0383605923811834,200
"388",70,0.8,"ASE","Graph 2",0.430571428571429,0.00367235708270842,0.42056375652175,0.0161491095857624,200
"389",70,0.8,"Omni","Graph 1",0.0242142857142857,0.00175752334810857,4.25044871931409,0.0418935451766818,200
"390",70,0.8,"Omni","Graph 2",0.148642857142857,0.00334508534104558,2.23776292807693,0.0264144488407655,200
"391",70,0.8,"Omnibar","Graph 1",0.0597857142857143,0.00276238691321689,3.43061764262956,0.0377315733822785,200
"392",70,0.8,"Omnibar","Graph 2",0.0597857142857143,0.00276238691321689,3.43061764262956,0.0377315733822785,200
"393",70,0.9,"Abar","Graph 1",0.113142857142857,0.00441229670571456,2.64984291447477,0.0388785039709218,200
"394",70,0.9,"Abar","Graph 2",0.113142857142857,0.00441229670571456,2.64984291447477,0.0388785039709218,200
"395",70,0.9,"ASE","Graph 1",0.0133571428571429,0.0010080055924105,4.57988038786488,0.0388402977102888,200
"396",70,0.9,"ASE","Graph 2",0.450071428571429,0.00281008902860428,0.343892122138043,0.0123708290934895,200
"397",70,0.9,"Omni","Graph 1",0.0325714285714286,0.00243710758590872,4.0082710509528,0.0461178545414192,200
"398",70,0.9,"Omni","Graph 2",0.189857142857143,0.00382360254430004,1.89830726719695,0.0256408819276471,200
"399",70,0.9,"Omnibar","Graph 1",0.0796428571428572,0.00353489933105445,3.07102077335865,0.0393246483149691,200
"400",70,0.9,"Omnibar","Graph 2",0.0796428571428572,0.00353489933105445,3.07102077335865,0.0393246483149691,200
"401",90,0,"Abar","Graph 1",0,0,7.70205002242232,0.045276382284731,200
"402",90,0,"Abar","Graph 2",0,0,7.70205002242232,0.045276382284731,200
"403",90,0,"ASE","Graph 1",0.00466666666666666,0.000536293663934279,5.23051588132749,0.0339654483028917,200
"404",90,0,"ASE","Graph 2",0.00483333333333333,0.00050787886278543,5.24000437106338,0.0350501776567293,200
"405",90,0,"Omni","Graph 1",0.000166666666666666,9.57402808501031e-05,6.9321662516211,0.0429346933817787,200
"406",90,0,"Omni","Graph 2",0.000166666666666666,9.57402808501031e-05,6.90288340066239,0.0370626519308466,200
"407",90,0,"Omnibar","Graph 1",0,0,7.66595963477202,0.0449971929321742,200
"408",90,0,"Omnibar","Graph 2",0,0,7.66595963477202,0.0449971929321742,200
"409",90,0.1,"Abar","Graph 1",0.000333333333333333,0.000134362305385496,7.17027209891016,0.0479882817138382,200
"410",90,0.1,"Abar","Graph 2",0.000333333333333333,0.000134362305385496,7.17027209891016,0.0479882817138382,200
"411",90,0.1,"ASE","Graph 1",0.00433333333333333,0.000457851928965981,5.30469266016166,0.0365990767730585,200
"412",90,0.1,"ASE","Graph 2",0.0161111111111111,0.00106477941177116,4.42491320058783,0.0331292230074323,200
"413",90,0.1,"Omni","Graph 1",0.00061111111111111,0.000179567692288737,6.72948853436011,0.0453433168295803,200
"414",90,0.1,"Omni","Graph 2",0.00111111111111111,0.000261232553105295,6.184136345195,0.0380655773437323,200
"415",90,0.1,"Omnibar","Graph 1",0.000222222222222222,0.000110270409667963,7.14835466728889,0.0477836083178992,200
"416",90,0.1,"Omnibar","Graph 2",0.000222222222222222,0.000110270409667963,7.14835466728889,0.0477836083178992,200
"417",90,0.2,"Abar","Graph 1",0.000555555555555555,0.000188870823847937,6.57142217373046,0.0417064014267505,200
"418",90,0.2,"Abar","Graph 2",0.000555555555555555,0.000188870823847937,6.57142217373046,0.0417064014267505,200
"419",90,0.2,"ASE","Graph 1",0.00411111111111111,0.000493835690726003,5.2594055912452,0.0359852083497845,200
"420",90,0.2,"ASE","Graph 2",0.0463333333333333,0.00203893791484302,3.5838530478122,0.0321587417696962,200
"421",90,0.2,"Omni","Graph 1",0.00061111111111111,0.000179567692288737,6.42419648440761,0.0390932090201443,200
"422",90,0.2,"Omni","Graph 2",0.00338888888888889,0.000446932594155531,5.48193968994607,0.0358439936771415,200
"423",90,0.2,"Omnibar","Graph 1",0.000555555555555555,0.000188870823847938,6.57312426545439,0.0420206520705889,200
"424",90,0.2,"Omnibar","Graph 2",0.000555555555555555,0.000188870823847938,6.57312426545439,0.0420206520705889,200
"425",90,0.3,"Abar","Graph 1",0.00138888888888889,0.000283306235771907,6.04202189734249,0.0392319448444376,200
"426",90,0.3,"Abar","Graph 2",0.00138888888888889,0.000283306235771907,6.04202189734249,0.0392319448444376,200
"427",90,0.3,"ASE","Graph 1",0.00599999999999999,0.000614363711007224,5.27782170951675,0.0370602932679103,200
"428",90,0.3,"ASE","Graph 2",0.0978888888888889,0.00400801820586956,2.83888709392374,0.0355926991168048,200
"429",90,0.3,"Omni","Graph 1",0.00127777777777778,0.000251276288055136,6.17822463988366,0.0398279602234241,200
"430",90,0.3,"Omni","Graph 2",0.00955555555555555,0.000691335867697736,4.88184379051747,0.0312504006135581,200
"431",90,0.3,"Omnibar","Graph 1",0.00122222222222222,0.000270450541234525,6.07952403192671,0.0394705284008947,200
"432",90,0.3,"Omnibar","Graph 2",0.00122222222222222,0.000270450541234525,6.07952403192671,0.0394705284008947,200
"433",90,0.4,"Abar","Graph 1",0.00422222222222222,0.000571029612662189,5.48505012942381,0.0393908882351795,200
"434",90,0.4,"Abar","Graph 2",0.00422222222222222,0.000571029612662189,5.48505012942381,0.0393908882351795,200
"435",90,0.4,"ASE","Graph 1",0.00577777777777777,0.000609904397146319,5.22665759015032,0.0324201942818344,200
"436",90,0.4,"ASE","Graph 2",0.179833333333333,0.00568856821184058,2.04853720005579,0.0379304420813782,200
"437",90,0.4,"Omni","Graph 1",0.00233333333333333,0.000382555916299954,5.89258452393977,0.0403321873156062,200
"438",90,0.4,"Omni","Graph 2",0.0185555555555555,0.00116855952373263,4.28791051612762,0.0311816939352512,200
"439",90,0.4,"Omnibar","Graph 1",0.00422222222222222,0.000537449221541986,5.56678710780537,0.0401041640430428,200
"440",90,0.4,"Omnibar","Graph 2",0.00422222222222222,0.000537449221541986,5.56678710780537,0.0401041640430428,200
"441",90,0.5,"Abar","Graph 1",0.00827777777777777,0.000704480797727585,5.0218021218394,0.0366682109618489,200
"442",90,0.5,"Abar","Graph 2",0.00827777777777777,0.000704480797727585,5.0218021218394,0.0366682109618489,200
"443",90,0.5,"ASE","Graph 1",0.00483333333333333,0.000531748412752607,5.27023341690085,0.0391986843422653,200
"444",90,0.5,"ASE","Graph 2",0.288055555555556,0.00678516384584146,1.29026603196115,0.0391669671078356,200
"445",90,0.5,"Omni","Graph 1",0.0025,0.000373093931643089,5.68752577267094,0.0398414492942857,200
"446",90,0.5,"Omni","Graph 2",0.033,0.00142629146360937,3.8348443191748,0.0279357974560755,200
"447",90,0.5,"Omnibar","Graph 1",0.00655555555555555,0.000678427803369589,5.16806348685896,0.0375578538647012,200
"448",90,0.5,"Omnibar","Graph 2",0.00655555555555555,0.000678427803369589,5.16806348685896,0.0375578538647012,200
"449",90,0.6,"Abar","Graph 1",0.0148333333333333,0.0010721172738321,4.58697778322771,0.0332068062560861,200
"450",90,0.6,"Abar","Graph 2",0.0148333333333333,0.0010721172738321,4.58697778322771,0.0332068062560861,200
"451",90,0.6,"ASE","Graph 1",0.00455555555555555,0.000541073097446359,5.31172300715146,0.0365771015992117,200
"452",90,0.6,"ASE","Graph 2",0.373222222222222,0.00578916435867133,0.76622884751937,0.029551064441448,200
"453",90,0.6,"Omni","Graph 1",0.00355555555555555,0.000450819713736755,5.50965200394748,0.0368544514005862,200
"454",90,0.6,"Omni","Graph 2",0.0525555555555555,0.00172871652465975,3.40043032221376,0.0252296193065125,200
"455",90,0.6,"Omnibar","Graph 1",0.0115555555555555,0.000931422361024412,4.80510249606783,0.0333599152429528,200
"456",90,0.6,"Omnibar","Graph 2",0.0115555555555555,0.000931422361024412,4.80510249606783,0.0333599152429528,200
"457",90,0.7,"Abar","Graph 1",0.0258888888888889,0.00144830476728026,4.0543331634442,0.0330824243139088,200
"458",90,0.7,"Abar","Graph 2",0.0258888888888889,0.00144830476728026,4.0543331634442,0.0330824243139088,200
"459",90,0.7,"ASE","Graph 1",0.00488888888888888,0.000537910749511572,5.22090171456948,0.0333348153678997,200
"460",90,0.7,"ASE","Graph 2",0.413333333333333,0.00418417130792828,0.525506835351269,0.0195275340486679,200
"461",90,0.7,"Omni","Graph 1",0.00455555555555555,0.000493081358782512,5.18687737172108,0.0357875151958151,200
"462",90,0.7,"Omni","Graph 2",0.0798888888888889,0.00209192255092164,2.95490572025281,0.0245995977218072,200
"463",90,0.7,"Omnibar","Graph 1",0.0176111111111111,0.00117429903536349,4.35684963182593,0.0327432877289443,200
"464",90,0.7,"Omnibar","Graph 2",0.0176111111111111,0.00117429903536349,4.35684963182593,0.0327432877289443,200
"465",90,0.8,"Abar","Graph 1",0.0456666666666667,0.00200469391483202,3.63043519825767,0.032505153397485,200
"466",90,0.8,"Abar","Graph 2",0.0456666666666667,0.00200469391483202,3.63043519825767,0.032505153397485,200
"467",90,0.8,"ASE","Graph 1",0.00422222222222222,0.000531646317523138,5.26361382973136,0.03933547355295,200
"468",90,0.8,"ASE","Graph 2",0.440888888888889,0.00323007764237644,0.37190892981251,0.0148140631078351,200
"469",90,0.8,"Omni","Graph 1",0.00827777777777777,0.000840966345089268,5.00808165474312,0.0405194328807887,200
"470",90,0.8,"Omni","Graph 2",0.109944444444444,0.0026888587794965,2.59170392496494,0.0226584503940536,200
"471",90,0.8,"Omnibar","Graph 1",0.0291111111111111,0.00159983248704346,4.03321589110502,0.033812945988205,200
"472",90,0.8,"Omnibar","Graph 2",0.0291111111111111,0.00159983248704346,4.03321589110502,0.033812945988205,200
"473",90,0.9,"Abar","Graph 1",0.0706111111111111,0.00255820936177167,3.15304426592119,0.0299457893825663,200
"474",90,0.9,"Abar","Graph 2",0.0706111111111111,0.00255820936177167,3.15304426592119,0.0299457893825663,200
"475",90,0.9,"ASE","Graph 1",0.00505555555555555,0.000614149090533853,5.26995309380269,0.0408670802843293,200
"476",90,0.9,"ASE","Graph 2",0.453444444444445,0.00251848430582952,0.318351212609244,0.0116300059371061,200
"477",90,0.9,"Omni","Graph 1",0.00988888888888888,0.000851204246507433,4.78787122225315,0.0400261857554622,200
"478",90,0.9,"Omni","Graph 2",0.1495,0.00287117955969735,2.22692093879441,0.0199885737249886,200
"479",90,0.9,"Omnibar","Graph 1",0.0408333333333333,0.00197059074080178,3.69884974417865,0.0322122103900094,200
"480",90,0.9,"Omnibar","Graph 2",0.0408333333333333,0.00197059074080178,3.69884974417865,0.0322122103900094,200
"481",116,0,"Abar","Graph 1",0,0,8.78643346570148,0.0424188458473756,200
"482",116,0,"Abar","Graph 2",0,0,8.78643346570148,0.0424188458473756,200
"483",116,0,"ASE","Graph 1",0.00142241379310345,0.000257662262657926,6.00487394018764,0.0310642397787998,200
"484",116,0,"ASE","Graph 2",0.00125,0.00023979525157483,6.0121816454972,0.0353177219761174,200
"485",116,0,"Omni","Graph 1",0.00021551724137931,9.54086574650712e-05,7.87436432050104,0.0374466914650493,200
"486",116,0,"Omni","Graph 2",4.31034482758621e-05,4.3103448275862e-05,7.88620410177991,0.04049724542343,200
"487",116,0,"Omnibar","Graph 1",0,0,8.75224190518585,0.0418914595743523,200
"488",116,0,"Omnibar","Graph 2",0,0,8.75224190518585,0.0418914595743523,200
"489",116,0.1,"Abar","Graph 1",4.31034482758621e-05,4.3103448275862e-05,8.13663505450329,0.0449794430369638,200
"490",116,0.1,"Abar","Graph 2",4.31034482758621e-05,4.3103448275862e-05,8.13663505450329,0.0449794430369638,200
"491",116,0.1,"ASE","Graph 1",0.00163793103448276,0.00026206337945145,5.99031508732162,0.0352005503704208,200
"492",116,0.1,"ASE","Graph 2",0.00594827586206896,0.000551316508140303,5.11925346046871,0.0304337558514114,200
"493",116,0.1,"Omni","Graph 1",8.62068965517241e-05,6.08041287400255e-05,7.57202453929672,0.0418241249031865,200
"494",116,0.1,"Omni","Graph 2",0.000172413793103448,8.55546281906611e-05,7.04573842451444,0.0384115401417068,200
"495",116,0.1,"Omnibar","Graph 1",4.31034482758621e-05,4.3103448275862e-05,8.11694231753855,0.0448991387446846,200
"496",116,0.1,"Omnibar","Graph 2",4.31034482758621e-05,4.3103448275862e-05,8.11694231753855,0.0448991387446846,200
"497",116,0.2,"Abar","Graph 1",4.31034482758621e-05,4.3103448275862e-05,7.55569830419773,0.0393262311990163,200
"498",116,0.2,"Abar","Graph 2",4.31034482758621e-05,4.3103448275862e-05,7.55569830419773,0.0393262311990163,200
"499",116,0.2,"ASE","Graph 1",0.00142241379310345,0.000278555743831895,6.04582935477841,0.033437689357563,200
"500",116,0.2,"ASE","Graph 2",0.0203448275862069,0.00109835725585992,4.2523054203473,0.0304227425021472,200
"501",116,0.2,"Omni","Graph 1",0,0,7.35450501062185,0.0388327440891769,200
"502",116,0.2,"Omni","Graph 2",0.000905172413793103,0.00019705158708218,6.30885323266819,0.034470584088041,200
