"","network_size","t","iter.no","Method","MC_Rate","D12","D13","D23"
"8818","100","0.5","260","RASE","0.27","5.5519246683768","2.03501262808623","6.10986168949046"
"8819","100","0.5","260","MASE","0.22","4.59192099536788","2.0273957443152","5.08466958403488"
"8820","100","0.5","260","ASE1","0.3","3.87595225266426","3.85978155106124","3.45567631570548"
"8821","100","0.5","261","AASE","0.32","6.2971402978716","7.71730140983112","3.6726022994729"
"8822","100","0.5","261","OMNI","0.44","5.80992248988037","8.30524514786946","2.74942737116045"
"8823","100","0.5","261","ALS","0.34","6.43038527290212","8.05840151274228","3.56841992998379"
"8824","100","0.5","261","JE","0.49","6.67180223807283","7.08411868674532","2.96746238778202"
"8825","100","0.5","261","RASE","0.43","6.83068122748194","6.74447093864886","3.22557830027814"
"8826","100","0.5","261","MASE","0.3","7.25490771789137","5.90437595322196","2.97144230976855"
"8827","100","0.5","261","ASE1","0.37","7.74822296199602","3.53946744008861","2.49450038710347"
"8828","100","0.5","262","AASE","0.13","2.82334086917322","5.49513153694619","6.97272161774222"
"8829","100","0.5","262","OMNI","0.12","5.42651245389674","3.17386043926595","6.61469448190434"
"8830","100","0.5","262","ALS","0.13","5.47892352761573","2.94080598659248","6.54960544188611"
"8831","100","0.5","262","JE","0.31","2.1197982875186","5.42793530191456","4.66363823478638"
"8832","100","0.5","262","RASE","0.18","3.30408316096323","5.86872784346692","5.28856417612066"
"8833","100","0.5","262","MASE","0.32","5.18503127795088","4.17327524366569","1.15729766779626"
"8834","100","0.5","262","ASE1","0.33","3.78854163120098","5.14468933636762","3.34311477281849"
"8835","100","0.5","263","AASE","0.07","5.79992095743265","3.67072320170615","6.3139960285263"
"8836","100","0.5","263","OMNI","0.1","6.33385421164","3.39323503196664","6.19726789500045"
"8837","100","0.5","263","ALS","0.07","5.93350164534169","3.61399315423231","6.39565536790613"
"8838","100","0.5","263","JE","0.26","5.85327439798469","3.47537414184266","7.5774004149777"
"8839","100","0.5","263","RASE","0.32","3.47802093976796","5.97138726642618","2.99517801361587"
"8840","100","0.5","263","MASE","0.34","3.27163041700045","6.09500035170837","5.31792392548848"
"8841","100","0.5","263","ASE1","0.25","3.63117576561265","2.39761002656643","4.25111822309784"
"8842","100","0.5","264","AASE","0.2","6.37692855777059","3.1936538252086","7.36885763562237"
"8843","100","0.5","264","OMNI","0.23","7.07671246665436","3.17325645800542","7.66921605190682"
"8844","100","0.5","264","ALS","0.05","7.10801663876356","3.68877413516533","6.26303483574805"
"8845","100","0.5","264","JE","0.3","6.49520902367152","3.0994215950917","6.51861842703722"
"8846","100","0.5","264","RASE","0.3","1.98157990389607","6.02779892863992","6.1115056657132"
"8847","100","0.5","264","MASE","0.36","0.259938021991023","4.00054593280582","7.16611123676899"
"8848","100","0.5","264","ASE1","0.42","3.46534573184778","2.981412211266","5.08820326999397"
"8849","100","0.5","265","AASE","0.3","6.1192977816498","2.94251568864462","6.25031527242514"
"8850","100","0.5","265","OMNI","0.3","6.05123903069179","3.35063013280852","6.05775856588439"
"8851","100","0.5","265","ALS","0.32","3.55119760000976","6.21733792941967","6.27469714803419"
"8852","100","0.5","265","JE","0.28","5.51517147576517","2.99720646623662","6.99584075443186"
"8853","100","0.5","265","RASE","0.24","5.54231924475238","1.42530674327757","5.98192505085676"
"8854","100","0.5","265","MASE","0.24","2.92095271036908","4.75738590965913","5.55357748682454"
"8855","100","0.5","265","ASE1","0.4","3.17441633655625","5.84466654191054","3.07208868384318"
"8856","100","0.5","266","AASE","0.13","4.67414912219595","4.73028249897314","3.43390757340061"
"8857","100","0.5","266","OMNI","0.14","4.84553328188126","4.76895204403515","3.42387608242199"
"8858","100","0.5","266","ALS","0.13","5.90043118088917","5.00090616632999","3.1277557600606"
"8859","100","0.5","266","JE","0.33","7.71354647610848","5.55934737649305","2.73947413491219"
"8860","100","0.5","266","RASE","0.15","3.50845815256612","4.45396492417352","3.43774108316647"
"8861","100","0.5","266","MASE","0.25","4.43969980976434","3.33087526975448","3.20528025096205"
"8862","100","0.5","266","ASE1","0.36","1.30650018080065","3.03471771723653","1.9006629210735"
"8863","100","0.5","267","AASE","0.12","5.90897878824304","2.71013796182301","4.94154681995244"
"8864","100","0.5","267","OMNI","0.16","5.94036280262496","2.48674032258554","5.32834828143586"
"8865","100","0.5","267","ALS","0.14","5.98875666960222","2.62639877119827","5.02906350086889"
"8866","100","0.5","267","JE","0.14","5.64148023539852","2.95587183894715","5.02602229184953"
"8867","100","0.5","267","RASE","0.16","6.27361708155213","3.42421565798416","4.51716475859079"
"8868","100","0.5","267","MASE","0.17","3.16892304155078","3.78678597502155","6.45344116062331"
"8869","100","0.5","267","ASE1","0.32","3.61367855124791","3.534263145476","4.37285541559119"
"8870","100","0.5","268","AASE","0.11","3.72768595236169","5.40952788710657","5.73700244645743"
"8871","100","0.5","268","OMNI","0.1","3.79679605370649","5.51797614420451","5.82267937777316"
"8872","100","0.5","268","ALS","0.1","3.73376115292686","5.26634595413911","5.80070011529187"
"8873","100","0.5","268","JE","0.08","4.1079180782663","5.95445774030776","5.46293926281018"
"8874","100","0.5","268","RASE","0.12","3.65267516449291","5.41040860933604","5.4352624345121"
"8875","100","0.5","268","MASE","0.11","3.25486330911556","5.29802940572293","4.75208551263957"
"8876","100","0.5","268","ASE1","0.13","3.85994666653588","3.79252160938309","3.37667062109593"
"8877","100","0.5","269","AASE","0.09","7.04587163547619","5.5955311527766","3.27397736255567"
"8878","100","0.5","269","OMNI","0.2","5.44781078160618","6.90467415523171","2.03228562813392"
"8879","100","0.5","269","ALS","0.18","5.22903563685083","6.4256149004025","2.40090309238555"
"8880","100","0.5","269","JE","0.26","7.02133289828591","6.18425903862643","3.36013100709832"
"8881","100","0.5","269","RASE","0.27","4.14802470675633","5.89465929144581","1.12605225988851"
"8882","100","0.5","269","MASE","0.33","5.04127758369442","5.95566536359299","3.27786239520138"
"8883","100","0.5","269","ASE1","0.44","3.36906767478241","3.25154319770489","2.56492466273193"
"8884","100","0.5","270","AASE","0.18","3.14942969003118","5.31405740648481","7.42923955294735"
"8885","100","0.5","270","OMNI","0.17","4.03872381451183","5.44673790422177","8.32741262803336"
"8886","100","0.5","270","ALS","0.16","3.72381366022438","5.35936007290757","8.38940237137922"
"8887","100","0.5","270","JE","0.29","2.09180440957485","7.48582104169448","5.70603712588933"
"8888","100","0.5","270","RASE","0.3","1.84073004705736","5.54828616188153","6.16167299538032"
"8889","100","0.5","270","MASE","0.23","4.60065795523699","2.67310467878352","4.93183240704009"
"8890","100","0.5","270","ASE1","0.33","2.32953927329676","2.88641610041815","4.50974183157593"
"8891","100","0.5","271","AASE","0.25","2.69307989824219","6.89925053627504","5.36837431050503"
"8892","100","0.5","271","OMNI","0.2","3.36899255255004","6.62258310514258","5.79862056336387"
"8893","100","0.5","271","ALS","0.2","3.4938078320658","6.47276223419819","5.66419272514113"
"8894","100","0.5","271","JE","0.24","2.99324880626344","6.57879361818159","6.35016808366924"
"8895","100","0.5","271","RASE","0.24","2.73247482917491","6.37426261521199","6.25817500333332"
"8896","100","0.5","271","MASE","0.23","3.15808125309232","6.91721013872149","4.97284129290345"
"8897","100","0.5","271","ASE1","0.4","2.66381233319098","2.43504652767907","3.28981788191335"
"8898","100","0.5","272","AASE","0.13","5.06536520512877","3.45670300014279","5.24423732939703"
"8899","100","0.5","272","OMNI","0.13","5.09323954340043","3.47550939631813","5.24617829214475"
"8900","100","0.5","272","ALS","0.13","5.24767932186829","3.32398447908732","5.19079891448977"
"8901","100","0.5","272","JE","0.36","4.36674061567351","3.68091468684032","3.99154435108998"
"8902","100","0.5","272","RASE","0.21","4.91771615674695","2.75581657173017","4.31308691693952"
"8903","100","0.5","272","MASE","0.26","2.98614357052427","4.95542598933126","4.5479958474916"
"8904","100","0.5","272","ASE1","0.43","3.16166302116168","3.96574569684093","3.81411808590978"
"8905","100","0.5","273","AASE","0.34","6.51489880263293","5.83530027699415","3.55441072377891"
"8906","100","0.5","273","OMNI","0.23","7.50496677537724","3.48035748436949","4.2272736532491"
"8907","100","0.5","273","ALS","0.2","8.47163695876227","2.90466839269122","5.39460032135779"
"8908","100","0.5","273","JE","0.37","4.18931440846594","4.03952336542004","3.61078938200866"
"8909","100","0.5","273","RASE","0.15","8.13707181910472","3.21940856595889","5.61220620394693"
"8910","100","0.5","273","MASE","0.25","5.85778503343463","2.51952835636431","4.96932313534154"
"8911","100","0.5","273","ASE1","0.37","2.65797452540056","5.69838694324091","3.97620533949204"
"8912","100","0.5","274","AASE","0.23","2.94220020020361","3.16898725679631","8.77510711347885"
"8913","100","0.5","274","OMNI","0.23","2.89687958867361","8.94332121626081","5.00920285012649"
"8914","100","0.5","274","ALS","0.23","2.88621117005896","8.43522015779848","4.88024321373506"
"8915","100","0.5","274","JE","0.39","4.10333824858598","4.2313282581297","3.80101256592053"
"8916","100","0.5","274","RASE","0.16","3.22993010749993","3.35330258531831","3.92023895656032"
"8917","100","0.5","274","MASE","0.3","2.92766628928444","2.99947910383448","5.8539712435194"
"8918","100","0.5","274","ASE1","0.39","3.35795180742159","2.44660779867921","3.25767193948956"
"8919","100","0.5","275","AASE","0.18","7.19535133295699","4.41184363410796","3.19717368265238"
"8920","100","0.5","275","OMNI","0.12","3.84598661618651","5.51993714364285","3.00110740183336"
"8921","100","0.5","275","ALS","0.13","3.75803746208023","5.44174836014526","2.93617347031452"
"8922","100","0.5","275","JE","0.25","4.08581163843489","7.98544118706708","2.8962390444697"
"8923","100","0.5","275","RASE","0.34","3.11082344278511","7.65334287895524","2.65117005186152"
"8924","100","0.5","275","MASE","0.31","3.62070199211599","4.77875781393099","2.95178179506354"
"8925","100","0.5","275","ASE1","0.42","3.12981823379386","4.61276883558354","1.80396743790536"
"8926","100","0.5","276","AASE","0.23","2.87267959017027","3.52781187618703","3.25911856704293"
"8927","100","0.5","276","OMNI","0.26","3.55715371451454","3.60889909384369","3.19520150878254"
"8928","100","0.5","276","ALS","0.19","6.56035561922251","2.9500955432709","5.64904689996265"
"8929","100","0.5","276","JE","0.51","3.81226885404322","3.73072243121367","4.44567637667568"
"8930","100","0.5","276","RASE","0.27","5.92281878734086","1.42292305018457","5.73852895238149"
"8931","100","0.5","276","MASE","0.36","1.68369537875799","3.34769616811013","3.29484739203147"
"8932","100","0.5","276","ASE1","0.35","3.2307411411315","3.36562118532754","4.23516803111623"
"8933","100","0.5","277","AASE","0.08","6.36474053880037","3.38970858411318","6.56262148058391"
"8934","100","0.5","277","OMNI","0.1","6.20524108016742","3.52652602885689","6.66541019152188"
"8935","100","0.5","277","ALS","0.15","5.77703245467349","7.01743622407181","3.50131566871094"
"8936","100","0.5","277","JE","0.34","5.8892174081139","3.21744067380746","5.74878434734027"
"8937","100","0.5","277","RASE","0.41","4.89865428100057","5.11419957610362","3.13410312837127"
"8938","100","0.5","277","MASE","0.21","4.97875824951812","4.54886506733233","2.5073602019297"
"8939","100","0.5","277","ASE1","0.41","3.45702503102241","3.78059303711136","1.95764162639149"
"8940","100","0.5","278","AASE","0.28","0.846484429164539","6.45149818047315","6.2140519178796"
"8941","100","0.5","278","OMNI","0.18","2.72018666306264","6.3238635590882","7.42504818116242"
"8942","100","0.5","278","ALS","0.17","7.1035651850252","2.45206723289213","6.19110889736249"
"8943","100","0.5","278","JE","0.34","7.99872197788442","6.65730013801561","2.7579984772717"
"8944","100","0.5","278","RASE","0.4","7.51428078774341","6.7779598756938","3.07703578462832"
"8945","100","0.5","278","MASE","0.2","5.5039600087476","2.97919557879895","5.32823965958934"
"8946","100","0.5","278","ASE1","0.43","4.46959624757487","4.29005194011186","3.75696857594154"
"8947","100","0.5","279","AASE","0.15","2.31265199860868","5.80022815713333","5.8914895609915"
"8948","100","0.5","279","OMNI","0.14","2.15757116607466","5.80863354104055","6.14630036663775"
"8949","100","0.5","279","ALS","0.07","3.25653659999152","5.97447833894387","5.93647701974851"
"8950","100","0.5","279","JE","0.33","5.56085512156494","3.35500391603671","4.66355260551664"
"8951","100","0.5","279","RASE","0.34","0.699775514834383","5.07813138463656","6.19098706330611"
"8952","100","0.5","279","MASE","0.36","4.46123440284985","1.60348893673563","4.87158972370594"
"8953","100","0.5","279","ASE1","0.47","2.76938786819283","5.59442895994242","4.08940994612917"
"8954","100","0.5","280","AASE","0.26","5.39219225126565","1.77571358691132","5.70950347483936"
"8955","100","0.5","280","OMNI","0.26","5.31322489981185","3.43151887283757","5.89936264381959"
"8956","100","0.5","280","ALS","0.26","5.12744463671206","2.54629409679269","5.96091701141789"
"8957","100","0.5","280","JE","0.37","2.73963420558921","5.24610454576351","5.90045515648635"
"8958","100","0.5","280","RASE","0.34","3.14070375197692","6.76214855885251","4.9083952919825"
"8959","100","0.5","280","MASE","0.34","3.57685898103805","3.4985522489113","4.14893239023847"
"8960","100","0.5","280","ASE1","0.41","4.18452748249658","3.1676439554601","2.95760999400944"
"8961","100","0.5","281","AASE","0.25","5.32946975835561","5.91823083390882","1.47199044557921"
"8962","100","0.5","281","OMNI","0.34","4.37192726779886","6.02571919168394","2.03754261660761"
"8963","100","0.5","281","ALS","0.26","5.40837607399524","5.7355918015721","1.65418726211473"
"8964","100","0.5","281","JE","0.45","6.66529029549347","3.49111690115587","5.78367423297499"
"8965","100","0.5","281","RASE","0.31","4.86126576646461","4.00309441419928","2.06610666214951"
"8966","100","0.5","281","MASE","0.4","3.94898738230697","4.88142958228508","4.31829866114036"
"8967","100","0.5","281","ASE1","0.43","3.93865333892062","4.42674804679262","1.61470761261904"
"8968","100","0.5","282","AASE","0.08","5.60849275991999","6.31247853668996","3.58001432238254"
"8969","100","0.5","282","OMNI","0.17","5.88506326516675","6.76102129877031","3.52787079147306"
"8970","100","0.5","282","ALS","0.12","5.40763759709615","6.37352741763149","3.56003253511805"
"8971","100","0.5","282","JE","0.35","3.62736700654374","6.6577457702441","2.57394865861342"
"8972","100","0.5","282","RASE","0.13","6.00319895195739","5.95807623682251","2.38269461755094"
"8973","100","0.5","282","MASE","0.32","4.97321435776332","5.79622432243768","3.28858812651091"
"8974","100","0.5","282","ASE1","0.37","4.17751869432221","4.29219343545527","1.93553965567329"
"8975","100","0.5","283","AASE","0.12","3.63479459581627","5.93881866629478","6.64995649244426"
"8976","100","0.5","283","OMNI","0.12","3.63551649173777","5.74792732851061","7.29774580236391"
"8977","100","0.5","283","ALS","0.1","3.96675714354671","5.96877356780983","6.33162418628527"
"8978","100","0.5","283","JE","0.22","2.94454070821096","5.04550118643312","7.57475384010701"
"8979","100","0.5","283","RASE","0.14","3.43797631543367","5.82061881965031","6.93869094435591"
"8980","100","0.5","283","MASE","0.24","3.00452159358998","4.39665700915953","4.37309997813971"
"8981","100","0.5","283","ASE1","0.36","4.10662052977218","2.57178677713478","3.44132558536773"
"8982","100","0.5","284","AASE","0.04","5.65651966587101","6.2837614313382","3.84909986290919"
"8983","100","0.5","284","OMNI","0.14","5.57266574386952","6.86525527546585","3.17204553627391"
"8984","100","0.5","284","ALS","0.04","5.17440536646397","5.99331480893989","3.89960599321268"
"8985","100","0.5","284","JE","0.32","7.41530470247575","5.93871084383907","2.44745075322326"
"8986","100","0.5","284","RASE","0.16","5.32873117735488","6.70864631007577","2.88318951515536"
"8987","100","0.5","284","MASE","0.14","5.88234163429328","4.23236160311904","3.40820592208694"
"8988","100","0.5","284","ASE1","0.57","2.86910014936402","2.04796062244309","2.7173490199674"
"8989","100","0.5","285","AASE","0.15","5.63640560230391","3.23841905052091","6.6078508421102"
"8990","100","0.5","285","OMNI","0.2","2.14707863335511","3.49508354179186","3.11617827945719"
"8991","100","0.5","285","ALS","0.15","5.70918514191463","3.33921151417567","7.83080592551312"
"8992","100","0.5","285","JE","0.29","6.10590629770486","2.61809817629753","5.94245716205125"
"8993","100","0.5","285","RASE","0.32","4.84480629891896","3.64595302023186","4.90225151204576"
"8994","100","0.5","285","MASE","0.22","5.33346064770221","3.42172091688312","4.66633194220816"
"8995","100","0.5","285","ASE1","0.34","3.5456108436228","3.20947101142094","6.58089873617137"
"8996","100","0.5","286","AASE","0.05","6.92766081410144","3.72295726756528","6.01338251755894"
"8997","100","0.5","286","OMNI","0.11","7.39092930720663","3.26076792183813","5.98366847168869"
"8998","100","0.5","286","ALS","0.09","6.50270443396541","3.30358778705143","5.91565591658074"
"8999","100","0.5","286","JE","0.29","6.72688716274085","3.50714065748877","6.65142758927539"
"9000","100","0.5","286","RASE","0.15","5.84776250079369","3.37044035561345","7.51342209526869"
"9001","100","0.5","286","MASE","0.16","6.17402241945216","3.30857961882551","4.9358367120835"
"9002","100","0.5","286","ASE1","0.27","7.58610633395386","3.38759370941907","3.55374983939402"
"9003","100","0.5","287","AASE","0.03","3.66840090272274","5.21267426003909","5.38769814225721"
"9004","100","0.5","287","OMNI","0.03","3.46956212746239","5.29927039638948","5.67290207439348"
"9005","100","0.5","287","ALS","0.07","3.14621814938719","4.95832198614825","6.22233512668874"
"9006","100","0.5","287","JE","0.03","3.57207198605165","5.6153758185042","5.90402304377942"
"9007","100","0.5","287","RASE","0.19","2.83869475303233","4.94630133728474","6.32788980726404"
"9008","100","0.5","287","MASE","0.3","0.390254900766745","4.45651724863585","4.50433925731185"
"9009","100","0.5","287","ASE1","0.27","3.70725406768062","4.49784755113354","2.46900464803193"
"9010","100","0.5","288","AASE","0.36","3.60083111906648","6.6257719452449","3.45921455766721"
"9011","100","0.5","288","OMNI","0.22","1.4304145067175","6.00476372504423","5.61612683146777"
"9012","100","0.5","288","ALS","0.24","1.3729669296545","5.94971209545337","5.66147361689912"
"9013","100","0.5","288","JE","0.31","3.56947511891209","6.42669283295068","5.09648352777133"
"9014","100","0.5","288","RASE","0.27","2.57329227830743","6.7763174505723","5.5457795614606"
"9015","100","0.5","288","MASE","0.43","2.78301340032561","6.76797269909758","2.20572207735022"
"9016","100","0.5","288","ASE1","0.36","1.34329209787979","5.25335900744396","4.01579390400881"
"9017","100","0.5","289","AASE","0.1","5.86833062064413","3.6604579587331","6.09769406333156"
"9018","100","0.5","289","OMNI","0.1","6.19138665678212","3.63646481577157","6.02199687504914"
"9019","100","0.5","289","ALS","0.1","6.05612814658763","3.68426030694473","5.74446624873696"
"9020","100","0.5","289","JE","0.11","6.18255430245934","4.01771467344424","6.929463190595"
"9021","100","0.5","289","RASE","0.17","5.2308550625919","2.85514116315548","6.4612776441202"
"9022","100","0.5","289","MASE","0.19","4.99402705096583","3.71606024689981","5.09145841670895"
"9023","100","0.5","289","ASE1","0.35","2.8928185847277","2.37471773545033","3.87827793490537"
"9024","100","0.5","290","AASE","0.09","5.58710016093521","2.46533681838087","5.0049364251043"
"9025","100","0.5","290","OMNI","0.11","5.23862562534735","2.35449317942327","5.3498788537996"
"9026","100","0.5","290","ALS","0.31","5.04107926869954","4.94246656486121","2.91748343963022"
"9027","100","0.5","290","JE","0.27","4.77365074302047","1.79842163828449","5.13645355287528"
"9028","100","0.5","290","RASE","0.24","6.75011629070834","2.89030842399689","4.88256126607511"
"9029","100","0.5","290","MASE","0.26","4.40503722952639","2.32760231700608","3.79221322479287"
"9030","100","0.5","290","ASE1","0.31","3.71020559443387","2.67340208233622","3.47596434809472"
"9031","100","0.5","291","AASE","0.13","6.50527528099359","5.96328367774276","3.13663148182641"
"9032","100","0.5","291","OMNI","0.08","5.90363092178652","6.49583267726269","3.21665292368488"
"9033","100","0.5","291","ALS","0.18","5.7394636608596","7.18109709287092","3.52923004506401"
"9034","100","0.5","291","JE","0.29","6.61338745086689","1.89567272485539","4.72649112695932"
"9035","100","0.5","291","RASE","0.22","7.3093551043785","5.39027146048015","2.89273587109522"
"9036","100","0.5","291","MASE","0.22","6.34336888798349","4.5915267777823","3.27876792039874"
"9037","100","0.5","291","ASE1","0.22","3.53240311021765","3.82292452540402","2.95236242941521"
"9038","100","0.5","292","AASE","0.21","5.66937769990071","2.97425358725138","5.67609563398232"
"9039","100","0.5","292","OMNI","0.19","5.57742612967451","2.97680712893021","5.54990784261021"
"9040","100","0.5","292","ALS","0.21","5.58574345276853","3.07235143695775","5.30587712059875"
"9041","100","0.5","292","JE","0.33","6.15093069644915","3.17018561678668","4.83932242816469"
"9042","100","0.5","292","RASE","0.37","4.97894990408028","2.85006843497878","5.87057293580951"
"9043","100","0.5","292","MASE","0.35","3.77025990165049","1.83574665983887","4.67168398213861"
"9044","100","0.5","292","ASE1","0.4","4.11450738291361","2.93016481746676","1.94618580948234"
"9045","100","0.5","293","AASE","0.28","2.45478563343685","6.14852563183662","6.84636893116207"
"9046","100","0.5","293","OMNI","0.25","2.94971248773128","6.04460557836502","8.85076183748825"
"9047","100","0.5","293","ALS","0.27","3.00665229783237","6.07700452617379","6.62817493545221"
"9048","100","0.5","293","JE","0.35","3.30508272608526","6.92739779414634","7.00784534685723"
"9049","100","0.5","293","RASE","0.29","2.37794820208205","5.23620385680077","8.00456258019452"
"9050","100","0.5","293","MASE","0.34","0.863710393179685","4.57117751967953","7.56814439642607"
"9051","100","0.5","293","ASE1","0.37","4.24170557812673","2.4024179824038","4.99362010129006"
"9052","100","0.5","294","AASE","0.25","2.42137819143955","5.50709768158659","7.95540924568606"
"9053","100","0.5","294","OMNI","0.31","6.76390506143773","4.10019363592847","3.52503319126676"
"9054","100","0.5","294","ALS","0.24","1.8553690310965","6.81841502320117","6.30854029758415"
"9055","100","0.5","294","JE","0.28","3.27240053033096","7.39908206064857","7.81874767901679"
"9056","100","0.5","294","RASE","0.23","2.32639379093389","6.74006359759934","6.40975410608363"
"9057","100","0.5","294","MASE","0.26","4.77735256578299","2.8311299680539","7.60525510661069"
"9058","100","0.5","294","ASE1","0.28","3.48891831321497","3.51919009450253","3.06404128762726"
"9059","100","0.5","295","AASE","0.13","2.36181092145968","5.13806093218736","5.91492507405282"
"9060","100","0.5","295","OMNI","0.08","3.1151402659958","5.06755062918918","5.31383424889902"
"9061","100","0.5","295","ALS","0.1","3.17330188145692","5.57355198877162","4.97767235077251"
"9062","100","0.5","295","JE","0.34","3.01774058121522","6.60458600154171","5.33806993274164"
"9063","100","0.5","295","RASE","0.14","3.43052651227085","5.90516551259116","5.14114641836693"
"9064","100","0.5","295","MASE","0.31","4.0375497456685","2.59898362278724","5.03481607058155"
"9065","100","0.5","295","ASE1","0.51","5.12250271378849","2.55420458127209","3.05082630819372"
"9066","100","0.5","296","AASE","0.14","2.27586179542419","6.38095242742001","4.21342511202669"
"9067","100","0.5","296","OMNI","0.2","4.80021349965592","6.14571593838345","1.49494501546636"
"9068","100","0.5","296","ALS","0.12","4.59356393508128","1.98888006318466","6.05324094176063"
"9069","100","0.5","296","JE","0.29","3.21085390413008","5.44104717255779","3.33288616321686"
"9070","100","0.5","296","RASE","0.21","6.5402587215349","1.52336489303995","4.3041823547782"
"9071","100","0.5","296","MASE","0.22","4.69890939148654","2.76746473631305","4.5839633932395"
"9072","100","0.5","296","ASE1","0.2","4.42067092094269","3.71978526194483","5.50587694568737"
"9073","100","0.5","297","AASE","0.25","1.03710941465624","5.07455912821419","5.70252769305034"
"9074","100","0.5","297","OMNI","0.36","4.49983776397252","6.55987838523981","3.77617011800437"
"9075","100","0.5","297","ALS","0.4","4.53791684654551","6.77413419739432","2.14405497356833"
"9076","100","0.5","297","JE","0.35","5.99080434281735","8.3135451899858","3.13417802997018"
"9077","100","0.5","297","RASE","0.18","4.57429202241878","3.02232773575436","4.82078654032953"
"9078","100","0.5","297","MASE","0.27","3.64469179855493","2.30737709453669","6.02108476894135"
"9079","100","0.5","297","ASE1","0.47","4.56274268684092","4.17250324588856","3.41931624882612"
"9080","100","0.5","298","AASE","0.2","6.3296671373768","7.9650679562118","3.77091042484005"
"9081","100","0.5","298","OMNI","0.18","6.67749641158989","9.27080586490334","3.02551998886516"
"9082","100","0.5","298","ALS","0.17","8.41875765916514","6.46864391099147","3.06829952287491"
"9083","100","0.5","298","JE","0.23","7.43773635484773","6.31448551871474","2.56657629257866"
"9084","100","0.5","298","RASE","0.25","6.11571104995674","7.47323448228909","3.5844206928604"
"9085","100","0.5","298","MASE","0.3","5.30518594462306","4.56725037898622","2.75221291405314"
"9086","100","0.5","298","ASE1","0.26","4.3396380585944","5.32936757292163","1.57953687686933"
"9087","100","0.5","299","AASE","0.36","6.40612439283128","4.6471521662891","1.83684017429385"
"9088","100","0.5","299","OMNI","0.17","7.96077761676936","5.49036049629322","3.42212986205454"
"9089","100","0.5","299","ALS","0.16","6.22100050936778","5.29727040548463","3.31381446441124"
"9090","100","0.5","299","JE","0.44","2.97168924999347","2.06943274508713","3.15170796470603"
"9091","100","0.5","299","RASE","0.34","7.52126382706292","4.89895984047052","2.3712781836567"
"9092","100","0.5","299","MASE","0.38","5.52353463841272","5.1272893637036","2.76775418797123"
"9093","100","0.5","299","ASE1","0.41","2.82402759603617","3.12758042062651","2.43479223109796"
"9094","100","0.5","300","AASE","0.16","4.82179412651006","3.19928876847318","6.58644858868865"
"9095","100","0.5","300","OMNI","0.34","4.77349264522258","2.99151885112305","6.27962808914547"
"9096","100","0.5","300","ALS","0.17","4.70735102077683","3.13142867890642","5.83956400824684"
"9097","100","0.5","300","JE","0.1","5.57465671914645","3.25994746613707","5.29583805409471"
"9098","100","0.5","300","RASE","0.2","4.42398984254155","2.45672767474598","5.70241388786681"
"9099","100","0.5","300","MASE","0.27","5.4020919221201","2.91901997759825","4.40292405509927"
"9100","100","0.5","300","ASE1","0.4","3.68662055939389","3.30157094510363","3.45298138521062"
"9101","100","0.5","301","AASE","0.05","3.04507927565368","5.7403312219841","6.09406313993353"
"9102","100","0.5","301","OMNI","0.04","5.7383525439239","3.07641796139185","5.98597740348993"
"9103","100","0.5","301","ALS","0.03","5.6295144903767","3.22044329067003","5.8544865295743"
"9104","100","0.5","301","JE","0.22","2.33787986694235","4.30890410765779","7.1903239065858"
"9105","100","0.5","301","RASE","0.07","2.81673660266287","6.27573734222961","4.75642820280207"
"9106","100","0.5","301","MASE","0.18","3.2043359935308","3.70176929277259","5.61134783431702"
"9107","100","0.5","301","ASE1","0.52","4.02836325170155","2.82514261890316","4.11449362610368"
"9108","100","0.5","302","AASE","0.25","5.38858701953888","3.37430104134239","5.80973908766388"
"9109","100","0.5","302","OMNI","0.27","5.3694165562035","3.22138830015687","5.9533007558983"
"9110","100","0.5","302","ALS","0.13","4.66934789875978","3.42420756577894","6.35162991218767"
"9111","100","0.5","302","JE","0.24","6.25933083133201","3.689176304303","6.39136147577715"
"9112","100","0.5","302","RASE","0.35","4.83903591867742","1.92277541888612","5.78262732406052"
"9113","100","0.5","302","MASE","0.31","3.49838206859675","3.04805032280144","5.5484469248095"
"9114","100","0.5","302","ASE1","0.33","3.4659652309954","3.1660109539965","5.97860477844619"
"9115","100","0.5","303","AASE","0.22","5.5939289600269","3.50058319074207","5.78663963763221"
"9116","100","0.5","303","OMNI","0.33","3.85434811038913","3.35554697817208","2.37117286303596"
"9117","100","0.5","303","ALS","0.27","1.77356501934875","5.69153221821774","5.51158616020048"
"9118","100","0.5","303","JE","0.27","3.60492293396765","6.84677111149578","5.88939506122845"
"9119","100","0.5","303","RASE","0.25","3.90488705000325","6.26392012411524","5.41447778802132"
"9120","100","0.5","303","MASE","0.48","4.66969017244539","3.0510221762435","1.79817718257117"
"9121","100","0.5","303","ASE1","0.27","4.8468125741036","2.67651572757489","4.1782531502629"
"9122","100","0.5","304","AASE","0.38","3.79983695556187","5.84090971279066","4.36785429965851"
"9123","100","0.5","304","OMNI","0.11","3.20203508881944","5.31894410467238","7.46987067233789"
"9124","100","0.5","304","ALS","0.11","3.22700747748781","5.19719869037238","7.18915616069262"
"9125","100","0.5","304","JE","0.34","3.06666228606225","5.96810414314398","7.01266638279839"
"9126","100","0.5","304","RASE","0.34","0.910566217603837","5.81687993942794","5.09540624136771"
