"","node_id","graph","method","c","average_mse","average_estimate","average_bias","empirical_var","theo_bias","theo_var","theo_mse"
"6139","36","Graph 2","ASE",0.791959594928933,0.00573812264294953,0.627853617777089,-0.00141563895206889,0.00574186046977669,0,0.00604020202535534,0.00604020202535534
"6140","36","Graph 2","ASE",0.848528137423857,0.00559590145610142,0.644101274989577,-0.00725428744305338,0.00554882559539037,0,0.00575735931288072,0.00575735931288072
"6141","36","Graph 2","ASE",0.905096679918781,0.00554741088104798,0.671052422894421,-0.00166470930855097,0.00555018981377979,0,0.0054745166004061,0.0054745166004061
"6142","36","Graph 2","ASE",0.961665222413705,0.00518674171637959,0.688187806528435,-0.00523314153042806,0.00516452046656867,0,0.00519167388793148,0.00519167388793148
"6143","36","Graph 2","ASE",1.01823376490863,0.00455336261754226,0.709571145371564,-0.00395312363006897,0.00454227770881648,0,0.00490883117545686,0.00490883117545686
"6144","36","Graph 2","ASE",1.07480230740355,0.0045274857685588,0.731024878942252,-0.00205162027305936,0.00452780442724121,0,0.00462598846298224,0.00462598846298224
"6145","36","Graph 2","ASE",1.13137084989848,0.00421602396956817,0.746803368958338,-0.00531724965894122,0.00419194276840106,0,0.00434314575050762,0.00434314575050762
"6146","36","Graph 2","ASE",1.1879393923934,0.00399780764672126,0.768832744118567,-0.00186155078486608,0.00399834061601264,0,0.004060303038033,0.004060303038033
"6147","36","Graph 2","ASE",1.24450793488832,0.00360007561292981,0.784345595311911,-0.00448516438509938,0.00358354245582428,0,0.00377746032555838,0.00377746032555838
"6148","36","Graph 2","ASE",1.30107647738325,0.0034404481310364,0.802191078065253,-0.00436842915763283,0.00342478974747862,0,0.00349461761308376,0.00349461761308376
"6149","36","Graph 2","ASE",1.35764501987817,0.00297594857843307,0.817140180382802,-0.0067666771800452,0.00293309375212625,0,0.00321177490060914,0.00321177490060914
